Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
TOUCH,15,3000,3000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,105944,1.17716,7866400,51173,3867,0.0429667,40,0,0.01,0,0.001,0.256,0.243,0.01,0.278,0.006,0,0.009,0.01,0.001,50,2904,31.4894,297.887,5,5,500,0.266,5,0,31,0,25,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89386,0,20.0007,4.0037,0,0,0,0,0,0,89.7097,0,500.017,11626.7,0,0,0,0,0,0,4.25435,0,19.8959,14.2772,0,0,0,0,0,0,820.692,0,19896.8,638493,0,0,0,0,0,0,
cTOUCH,15,3000,3000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,108181,1.20201,144285,55548,3867,0.0429667,2453,266,0.009,0,0.005,0.253,0.25,0.022,0.314,0.004,0,0.02,0.02,0.002,42.3077,1371,18.0275,110.785,183,183,500,0.273,5,0,170,20,56,179,122,0,0,0,0,0,262,114,286,1748,324,0,0,0,0,0,15.2957,147.618,26.621,42.8795,41.7845,0,0,0,0,0,9.92471,25.8979,5.21251,4.39098,15.7337,0,0,0,0,0,23.5658,120.383,22.6784,-nan,54.2551,0,0,0,0,0,20.3383,75.4636,14.5704,11.7058,38.965,0,0,0,0,0,
dTOUCH,15,3000,3000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,103629,1.15143,2408,51173,3867,0.0429667,2452,40,0.013,0,0.183,0.213,0.21,0.014,0.274,0.004,0,0.014,0.025,0,50,395,7.02564,40.1647,173,173,500,0.238,5,4,31,0,11,395,0,0,0,0,0,0,30,11,236,271,0,0,0,0,0,0,2.89386,0,16.4892,5.39087,0,0,0,0,0,0,6.49579,3.56629,17.5356,14.3965,0,0,0,0,0,0,4.25435,0,14.4986,27.2052,0,0,0,0,0,0,4.36506,2.77917,53.5479,33.7692,0,0,0,0,0,0,
reTOUCH,15,3000,3000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,105944,1.17716,2268024,51173,3867,0.0429667,2219,40,0.007,0,0.004,0.232,0.23,0.01,0.278,0.004,0,0.01,0.021,0.001,45.7447,2904,39.7979,307.625,189,189,500,0.253,5,0,0,0,0,781,0,0,0,0,0,0,31,0,25,2904,0,0,0,0,0,0,89.7097,0,500.017,27.4741,0,0,0,0,0,0,2.89386,0,20.0007,7.38888,0,0,0,0,0,0,820.692,0,19896.8,39.3722,0,0,0,0,0,0,4.25435,0,19.8959,23.7762,0,0,0,0,0,0,
rereTOUCH,15,3000,3000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,154312,1.71458,2064183,102479,3867,0.0429667,2219,357,0.008,0,0.004,0.34,0.339,0.011,0.388,0.011,0,0.01,0.018,0.001,48.9362,2643,36.4255,281.914,189,189,500,0.358,5,0,0,0,0,781,0,0,0,0,0,0,0,0,0,2643,0,0,0,0,0,0,0,0,0,26.0052,0,0,0,0,0,0,0,0,0,7.68446,0,0,0,0,0,0,0,0,0,39.9134,0,0,0,0,0,0,0,0,0,24.7292,0,0,0,0,0,0,
TOUCH,5,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,6195,0.0387188,15066400,851,305,0.00190625,148,0,0.014,0,0.002,0.023,0.018,0.02,0.061,0,0,0.02,0.005,0.002,50,3632,31.0645,325.152,5,5,500,0.028,5,0,11,0,15,194,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21269,0,1.94029,7.75482,3.41595,0,0,0,0,0,13.3395,0,29.1043,1504.44,12406.7,0,0,0,0,0,1.03266,0,1.74854,13.7906,12.6181,0,0,0,0,0,27.9069,0,102.332,48561.5,620659,0,0,0,0,0,
cTOUCH,5,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,5252,0.032825,57997,926,305,0.00190625,3275,1285,0.01,0,0.007,0.016,0.016,0.026,0.069,0.002,0,0.024,0.006,0.003,44.1667,1467,14.3333,107.101,241,241,500,0.022,5,0,114,3,65,90,453,0,0,0,0,0,117,26,780,325,1467,0,0,0,0,0,25.0114,22.276,43.4733,67.9179,38.1608,0,0,0,0,0,24.3701,2.5703,3.62278,18.808,11.7838,0,0,0,0,0,33.836,-nan,-nan,89.4817,54.6565,0,0,0,0,0,33.6326,3.93532,11.759,56.0444,35.1182,0,0,0,0,0,
dTOUCH,5,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,5649,0.0353062,1481,851,305,0.00190625,3179,148,0.014,0,0.022,0.016,0.016,0.031,0.082,0,0,0.029,0.013,0,50,396,7.07759,43.7513,241,241,500,0.029,5,5,11,0,7,29,180,0,0,0,0,0,75,1,109,240,396,0,0,0,0,0,1.21269,0,2.43118,5.28902,4.6888,0,0,0,0,0,59.3194,6.85367,37.499,7.2104,31.9004,0,0,0,0,0,1.03266,0,1.75198,6.28858,22.0166,0,0,0,0,0,159.711,0,79.6497,17.4603,58.4332,0,0,0,0,0,
reTOUCH,5,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,6196,0.038725,3719837,851,305,0.00190625,2868,148,0.014,0,0.005,0.03,0.027,0.015,0.081,0,0,0.014,0.015,0.002,46.7742,3632,40.1935,332.168,249,249,500,0.045,5,0,0,0,0,643,489,0,0,0,0,0,11,0,15,194,3632,0,0,0,0,0,13.3395,0,29.1043,16.5381,63.0799,0,0,0,0,0,1.21269,0,1.94029,54.8143,8.49287,0,0,0,0,0,27.9069,0,102.332,39.8004,80.1944,0,0,0,0,0,1.03266,0,1.74854,56.1447,36.4619,0,0,0,0,0,
rereTOUCH,5,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,4468,0.027925,2126899,1171,305,0.00190625,2868,759,0.015,0,0.006,0.013,0.012,0.013,0.055,0,0,0.012,0.007,0.001,48.3871,2930,35.2661,272.088,249,249,500,0.02,5,0,0,0,0,643,489,0,0,0,0,0,0,0,0,2930,311,0,0,0,0,0,0,0,0,30.2101,40.5661,0,0,0,0,0,0,0,0,6.62972,63.784,0,0,0,0,0,0,0,0,42.2714,86.9026,0,0,0,0,0,0,0,0,23.4194,101.949,0,0,0,0,0,
TOUCH,10,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,31188,0.194925,15141000,9307,1610,0.0100625,124,0,0.014,0,0.002,0.078,0.071,0.011,0.106,0,0,0.011,0.007,0.001,50,3650,31.2581,326.739,5,5,500,0.085,5,0,1,0,37,188,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0754,0,2.05082,7.64211,3.43773,0,0,0,0,0,11.0754,0,75.8804,1436.72,12547.7,0,0,0,0,0,0,0,2.07797,13.9827,12.6014,0,0,0,0,0,122.664,0,315.382,47736.6,622743,0,0,0,0,0,
cTOUCH,10,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,29661,0.185381,77565,10718,1610,0.0100625,3228,1166,0.014,0,0.006,0.063,0.063,0.027,0.126,0,0,0.024,0.011,0.003,44.5833,1531,15.025,112.97,241,241,500,0.074,5,0,85,3,64,74,546,0,0,0,0,0,81,20,807,395,1531,0,0,0,0,0,28.7806,13.1872,45.0758,70.9681,38.2405,0,0,0,0,0,30.2018,1.97808,3.57479,13.2953,13.6377,0,0,0,0,0,37.6071,-nan,-nan,56.4872,62.8238,0,0,0,0,0,37.9633,1.16662,11.6086,36.9398,41.7503,0,0,0,0,0,
dTOUCH,10,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,29716,0.185725,1661,9307,1610,0.0100625,3100,124,0.013,0,0.077,0.07,0.069,0.022,0.132,0.002,0,0.021,0.02,0,50,541,7.75862,54.6258,241,241,500,0.09,5,5,1,0,17,32,174,0,0,0,0,0,47,4,77,231,541,0,0,0,0,0,11.0754,0,2.25667,6.0554,3.63239,0,0,0,0,0,36.0087,3.68521,45.7183,5.69921,34.525,0,0,0,0,0,0,0,2.53925,7.72258,9.68478,0,0,0,0,0,66.371,2.66688,90.4342,11.9273,80.3702,0,0,0,0,0,
reTOUCH,10,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,31182,0.194887,3894340,9307,1610,0.0100625,2831,124,0.013,0,0.004,0.084,0.08,0.012,0.134,0.002,0,0.011,0.018,0.002,46.7742,3650,40.6855,334.148,249,249,500,0.102,5,0,0,0,5,665,499,0,0,0,0,0,1,0,37,188,3650,0,0,0,0,0,11.0754,0,22.3636,16.0288,63.4071,0,0,0,0,0,11.0754,0,3.02211,56.6976,8.66854,0,0,0,0,0,122.664,0,-nan,39.2654,79.1237,0,0,0,0,0,0,0,2.83878,56.105,36.4746,0,0,0,0,0,
rereTOUCH,10,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,35049,0.219056,2253082,18050,1610,0.0100625,2831,672,0.015,0,0.006,0.08,0.077,0.013,0.13,0,0,0.012,0.014,0.002,48.3871,3038,36.2661,281.724,249,249,500,0.094,5,0,0,0,5,665,499,0,0,0,0,0,0,0,0,3038,290,0,0,0,0,0,0,0,7.18757,29.8843,40.8295,0,0,0,0,0,0,0,35.9378,6.54148,70.2549,0,0,0,0,0,0,0,3.53299,41.5578,86.1356,0,0,0,0,0,0,0,320.716,23.0377,103.436,0,0,0,0,0,
TOUCH,15,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,114922,0.718263,15199500,48914,4182,0.0261375,105,0,0.019,0,0.002,0.265,0.253,0.011,0.298,0.006,0,0.01,0.009,0.001,50,3668,31.4113,328.319,5,5,500,0.274,5,0,1,0,46,180,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.719,0,2.34601,7.55163,3.45437,0,0,0,0,0,26.719,0,107.917,1359.29,12670.6,0,0,0,0,0,0,0,2.58767,14.0922,12.5898,0,0,0,0,0,713.903,0,561.192,46011,625161,0,0,0,0,0,
cTOUCH,15,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,125253,0.782831,109867,62773,4182,0.0261375,3172,1100,0.01,0,0.006,0.262,0.26,0.029,0.33,0.004,0,0.027,0.018,0.002,45.4167,1601,15.5333,118.87,241,241,500,0.28,5,0,60,0,60,75,633,0,0,0,0,0,55,32,783,429,1601,0,0,0,0,0,34.3154,74.4766,49.1636,63.9284,39.7597,0,0,0,0,0,37.435,2.32739,3.76733,11.1763,15.7201,0,0,0,0,0,41.6024,451.837,-nan,53.976,80.0716,0,0,0,0,0,42.087,2.95011,11.8794,33.1498,53.9709,0,0,0,0,0,
dTOUCH,15,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,110364,0.689775,2022,48914,4182,0.0261375,3359,105,0.013,0,0.227,0.227,0.226,0.02,0.298,0.004,0,0.02,0.028,0,50,265,5.52586,31.8327,241,241,500,0.255,5,5,1,0,20,29,176,0,0,0,0,0,113,0,77,186,265,0,0,0,0,0,26.719,0,1.60318,5.67998,3.15759,0,0,0,0,0,57.0168,0,45.3259,7.30899,13.9269,0,0,0,0,0,0,0,1.8647,6.34429,5.64378,0,0,0,0,0,133.052,0,89.1172,18.0277,32.6518,0,0,0,0,0,
reTOUCH,15,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,114852,0.717825,4019638,48914,4182,0.0261375,2812,105,0.01,0,0.005,0.257,0.256,0.014,0.314,0.004,0,0.014,0.025,0.001,46.7742,3668,40.9919,335.985,249,249,500,0.282,5,0,0,0,3,680,505,0,0,0,0,0,1,0,46,180,3668,0,0,0,0,0,26.719,0,44.9745,15.6639,63.4468,0,0,0,0,0,26.719,0,2.93312,59.1746,8.73518,0,0,0,0,0,713.903,0,-nan,38.8891,78.5033,0,0,0,0,0,0,0,3.11056,56.0236,36.4196,0,0,0,0,0,
rereTOUCH,15,4000,4000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,149186,0.932412,2432960,91157,4182,0.0261375,2812,614,0.012,0,0.006,0.313,0.311,0.012,0.37,0.008,0,0.011,0.02,0.002,48.3871,3130,36.8871,289.76,249,249,500,0.333,5,0,0,0,3,680,505,0,0,0,0,0,0,0,0,3130,256,0,0,0,0,0,0,0,9.00235,29.7963,40.662,0,0,0,0,0,0,0,27.0071,6.47333,80.2122,0,0,0,0,0,0,0,3.48828,41.005,85.7102,0,0,0,0,0,0,0,279.631,22.7215,106.392,0,0,0,0,0,
TOUCH,5,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,6504,0.026016,19779600,857,305,0.00122,666,0,0.021,0,0.002,0.022,0.018,0.014,0.062,0,0,0.013,0.004,0.002,50,3532,28.5132,292.016,7,7,500,0.026,5,0,10,0,11,781,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37982,0,1.21269,5.17384,3.04671,0,0,0,0,0,43.7982,0,13.3395,4040.77,10761,0,0,0,0,0,3.81466,0,1.03266,17.9948,10.3679,0,0,0,0,0,337.344,0,27.9069,273803,412450,0,0,0,0,0,
cTOUCH,5,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,5231,0.020924,33533,1010,305,0.00122,4503,2302,0.018,0,0.007,0.015,0.014,0.032,0.08,0,0,0.029,0.005,0.002,43.4641,2048,10.4412,117.92,307,307,500,0.02,6,0,123,74,109,34,157,0,0,0,0,0,205,184,251,2,2048,8,0,0,0,0,23.0781,15.335,24.7404,6.34611,67.9937,26.8335,0,0,0,0,13.8469,6.16735,10.7438,107.884,5.21241,3.35419,0,0,0,0,26.5483,33.1563,36.2512,16.8574,45.0754,160.469,0,0,0,0,23.4672,22.3309,26.8526,-nan,21.9772,2.96784,0,0,0,0,
dTOUCH,5,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,5717,0.022868,1515,857,305,0.00122,4416,666,0.02,0,0.021,0.013,0.012,0.025,0.083,0,0,0.025,0.014,0.001,50,196,4.63492,26.3112,279,279,500,0.027,5,5,10,0,3,114,174,0,0,0,0,0,87,8,196,97,196,0,0,0,0,0,4.37982,0,1.23804,7.12619,2.68352,0,0,0,0,0,55.1479,2.41048,23.5679,9.4817,11.8017,0,0,0,0,0,3.81466,0,0.979027,28.3726,4.37648,0,0,0,0,0,143.865,2.72004,61.8451,18.307,30.8463,0,0,0,0,0,
reTOUCH,5,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,6465,0.02586,2515121,857,305,0.00122,4044,666,0.022,0,0.005,0.024,0.022,0.014,0.076,0,0,0.013,0.008,0.002,46.0526,3532,34.8026,296.915,305,305,500,0.032,5,0,0,0,0,333,623,0,0,0,0,0,10,0,11,781,3532,0,0,0,0,0,43.7982,0,13.3395,31.3596,49.3912,0,0,0,0,0,4.37982,0,1.21269,13.371,8.71199,0,0,0,0,0,337.344,0,27.9069,53.5628,74.5458,0,0,0,0,0,3.81466,0,1.03266,38.2595,36.5321,0,0,0,0,0,
rereTOUCH,5,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,5087,0.020348,2251936,1102,305,0.00122,4044,1176,0.018,0,0.008,0.017,0.015,0.013,0.065,0,0,0.013,0.007,0.001,48.6842,3083,31.4474,261.608,305,305,500,0.024,5,0,0,0,0,333,623,0,0,0,0,0,0,0,0,741,3083,0,0,0,0,0,0,0,0,30.3999,48.1703,0,0,0,0,0,0,0,0,13.6615,9.73406,0,0,0,0,0,0,0,0,54.1244,75.2597,0,0,0,0,0,0,0,0,39.3083,38.9706,0,0,0,0,0,
TOUCH,10,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,32947,0.131788,20220000,10099,1610,0.00644,591,0,0.015,0,0.003,0.084,0.076,0.014,0.117,0,0,0.014,0.008,0.001,50,3633,29.0066,299.638,6,6,500,0.092,5,0,12,0,5,759,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78598,0,4.98194,5.2197,3.00729,0,0,0,0,0,81.4317,0,24.9097,3961.75,10925.5,0,0,0,0,0,7.91984,0,4.12339,18.2448,10.2371,0,0,0,0,0,1305.28,0,209.111,273329,413588,0,0,0,0,0,
cTOUCH,10,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,31154,0.124616,51381,11299,1610,0.00644,4456,2135,0.013,0,0.008,0.069,0.066,0.039,0.14,0.002,0,0.037,0.008,0.002,42.1569,2156,11.1405,124.128,307,307,500,0.077,6,0,112,52,137,59,184,0,0,0,0,0,166,244,263,10,2156,26,0,0,0,0,22.1875,23.5524,22.2823,5.93613,59.629,53.6042,0,0,0,0,14.9699,5.01937,11.6071,35.0231,5.08893,2.0617,0,0,0,0,26.5789,36.1305,34.8452,14.7577,46.2273,226.942,0,0,0,0,24.1802,19.2673,27.5026,16.3166,21.4459,2.11612,0,0,0,0,
dTOUCH,10,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,31300,0.1252,1843,10099,1610,0.00644,4147,591,0.019,0,0.074,0.069,0.068,0.025,0.145,0.002,0,0.024,0.022,0,50,473,6.66406,46.0698,281,281,500,0.091,5,5,12,0,1,115,173,0,0,0,0,0,85,4,89,202,473,0,0,0,0,0,6.78598,0,2.87178,3.60932,2.5832,0,0,0,0,0,54.776,3.68521,40.1376,6.36252,33.0689,0,0,0,0,0,7.91984,0,0,7.59161,5.26942,0,0,0,0,0,151.027,2.66688,85.3035,12.613,61.0745,0,0,0,0,0,
reTOUCH,10,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,32867,0.131468,2772284,10099,1610,0.00644,4002,591,0.016,0,0.005,0.081,0.079,0.014,0.132,0,0,0.013,0.013,0.002,46.7105,3633,35.5724,304.92,305,305,500,0.094,5,0,0,0,0,338,660,0,0,0,0,0,12,0,5,759,3633,0,0,0,0,0,81.4317,0,24.9097,30.9128,47.9277,0,0,0,0,0,6.78598,0,4.98194,13.7662,8.70694,0,0,0,0,0,1305.28,0,209.111,53.3206,72.8575,0,0,0,0,0,7.91984,0,4.12339,38.7574,36.1362,0,0,0,0,0,
rereTOUCH,10,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,32753,0.131012,2400270,13903,1610,0.00644,4002,1111,0.017,0,0.007,0.074,0.072,0.013,0.126,0.002,0,0.012,0.011,0.002,48.6842,2994,32.1513,258.51,305,305,500,0.085,5,0,0,0,0,338,660,0,0,0,0,0,0,0,0,895,2994,0,0,0,0,0,0,0,0,30.9176,46.4361,0,0,0,0,0,0,0,0,11.6762,10.2364,0,0,0,0,0,0,0,0,53.4119,73.7198,0,0,0,0,0,0,0,0,36.0839,39.6051,0,0,0,0,0,
TOUCH,15,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,108218,0.432872,20622000,43349,4182,0.016728,548,0,0.016,0,0.003,0.243,0.231,0.013,0.277,0.004,0,0.013,0.01,0.001,50,3760,29.2895,308.423,6,6,500,0.253,5,0,13,0,7,672,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03103,0,7.9762,5.58576,2.98238,0,0,0,0,0,39.4034,0,55.8334,3753.63,11213.7,0,0,0,0,0,5.92232,0,8.20694,19.2728,10.1012,0,0,0,0,0,575.394,0,916.815,270576,417094,0,0,0,0,0,
cTOUCH,15,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,114446,0.457784,70802,57884,4182,0.016728,4445,2316,0.015,0,0.008,0.241,0.239,0.034,0.315,0.004,0,0.031,0.013,0.002,42.1569,1771,10.585,103.075,307,307,500,0.254,6,0,98,24,117,60,256,0,0,0,0,0,202,193,337,104,1771,77,0,0,0,0,25.6122,39.1945,24.2104,9.80391,42.5691,141.276,0,0,0,0,12.4257,4.87393,8.40537,5.6561,6.15341,1.83476,0,0,0,0,30.3132,48.5765,34.4546,13.6089,48.6365,506.718,0,0,0,0,24.6911,21.4641,23.345,11.4153,23.7911,1.79288,0,0,0,0,
dTOUCH,15,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,104590,0.41836,2432,43349,4182,0.016728,4068,548,0.017,0,0.209,0.217,0.216,0.028,0.304,0.003,0,0.026,0.03,0,50,646,7.28125,59.1885,281,281,500,0.247,5,5,13,0,1,105,179,0,0,0,0,0,36,1,69,180,646,0,0,0,0,0,3.03103,0,3.06909,4.47055,2.78251,0,0,0,0,0,41.8013,4.05595,43.6137,6.38704,32.972,0,0,0,0,0,5.92232,0,0,11.2172,6.82945,0,0,0,0,0,74.4386,0,91.4896,13.2898,77.8207,0,0,0,0,0,
reTOUCH,15,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,107819,0.431276,3092297,43349,4182,0.016728,3971,548,0.014,0,0.005,0.245,0.243,0.015,0.304,0.004,0,0.014,0.02,0.002,46.7105,3760,36.0592,314.342,305,305,500,0.265,5,0,0,0,0,293,736,0,0,0,0,0,13,0,7,672,3760,0,0,0,0,0,39.4034,0,55.8334,34.1845,44.6189,0,0,0,0,0,3.03103,0,7.9762,14.9048,8.73391,0,0,0,0,0,575.394,0,916.815,56.6168,69.7976,0,0,0,0,0,5.92232,0,8.20694,41.0485,35.5953,0,0,0,0,0,
rereTOUCH,15,5000,5000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,128390,0.51356,2727668,69483,4182,0.016728,3971,1008,0.015,0,0.007,0.27,0.267,0.014,0.329,0.006,0,0.013,0.018,0.001,48.6842,3069,33.0329,265.721,305,305,500,0.288,5,0,0,0,0,293,736,0,0,0,0,0,0,0,0,923,3069,0,0,0,0,0,0,0,0,35.2643,43.0774,0,0,0,0,0,0,0,0,11.1944,10.3307,0,0,0,0,0,0,0,0,56.1815,70.644,0,0,0,0,0,0,0,0,35.6569,39.1807,0,0,0,0,0,
