Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.275,0.268,0.028,0,0.652,0.003,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,3951,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.279,0.273,0.027,0,0.661,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,4001,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.283,0.276,0.026,0,0.67,0.004,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,4051,0.288
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.273,0.267,0.028,0,0.651,0.006,0,0.026,0.002,93.0556,569,6.52083,49.9032,11,11,4101,0.275
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.279,0.273,0.027,0,0.664,0.002,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,4151,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.28,0.273,0.027,0,0.664,0.006,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,4201,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.003,0.276,0.267,0.028,0,0.656,0.006,0,0.028,0.006,93.0556,569,6.52083,49.9032,11,11,4251,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.281,0.274,0.027,0,0.669,0.006,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,4301,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.003,0.282,0.274,0.026,0,0.672,0.006,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,4351,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.275,0.268,0.025,0,0.65,0.006,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,4401,0.278
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.003,0.276,0.27,0.028,0,0.654,0.004,0,0.028,0.003,93.0556,569,6.52083,49.9032,11,11,4451,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.02,0,0.003,0.286,0.28,0.025,0,0.685,0.006,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,4501,0.289
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.002,0.276,0.27,0.027,0,0.661,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,4551,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.022,0,0.002,0.283,0.275,0.027,0,0.684,0.006,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,4601,0.288
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.281,0.275,0.027,0,0.666,0.004,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,4651,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.282,0.275,0.026,0,0.668,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,4701,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.282,0.277,0.027,0,0.669,0.004,0,0.027,0.003,93.0556,569,6.52083,49.9032,11,11,4751,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.283,0.276,0.026,0,0.668,0.004,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,4801,0.288
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.277,0.268,0.027,0,0.658,0.008,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,4851,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.275,0.267,0.026,0,0.654,0.008,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,4901,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.28,0.275,0.027,0,0.669,0.004,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,4951,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.003,0.277,0.271,0.027,0,0.667,0.002,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,5001,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.279,0.273,0.028,0,0.668,0.006,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,5051,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.021,0,0.002,0.282,0.276,0.027,0,0.681,0.006,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,5101,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.021,0,0.003,0.279,0.27,0.025,0,0.672,0.007,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,5151,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.029,0,0.002,0.278,0.27,0.026,0,0.687,0.006,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,5201,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.003,0.28,0.271,0.029,0,0.674,0.006,0,0.027,0.005,93.0556,569,6.52083,49.9032,11,11,5251,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.292,0.283,0.027,0,0.688,0.006,0,0.026,0.006,93.0556,569,6.52083,49.9032,11,11,5301,0.298
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.284,0.276,0.028,0,0.672,0.006,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,5351,0.289
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.277,0.27,0.027,0,0.662,0.005,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,5401,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.02,0,0.003,0.274,0.267,0.026,0,0.66,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,5451,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.28,0.273,0.026,0,0.664,0.004,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,5501,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.003,0.281,0.274,0.027,0,0.668,0.006,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,5551,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.276,0.269,0.026,0,0.654,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,5601,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.284,0.275,0.027,0,0.67,0.004,0,0.026,0.006,93.0556,569,6.52083,49.9032,11,11,5651,0.29
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.003,0.285,0.279,0.03,0,0.676,0.004,0,0.029,0.004,93.0556,569,6.52083,49.9032,11,11,5701,0.289
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.277,0.272,0.027,0,0.657,0.005,0,0.026,0.002,93.0556,569,6.52083,49.9032,11,11,5751,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.002,0.279,0.274,0.029,0,0.663,0.004,0,0.028,0.003,93.0556,569,6.52083,49.9032,11,11,5801,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.021,0,0.002,0.276,0.269,0.027,0,0.668,0.004,0,0.027,0.005,93.0556,569,6.52083,49.9032,11,11,5851,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.277,0.27,0.027,0,0.658,0.005,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,5901,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.279,0.273,0.029,0,0.66,0.004,0,0.027,0.003,93.0556,569,6.52083,49.9032,11,11,5951,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.002,0.281,0.274,0.027,0,0.674,0.002,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,6001,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.022,0,0.002,0.279,0.27,0.027,0,0.676,0.004,0,0.025,0.007,93.0556,569,6.52083,49.9032,11,11,6051,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.282,0.275,0.028,0,0.672,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,6101,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.003,0.277,0.271,0.026,0,0.657,0.002,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,6151,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.275,0.268,0.026,0,0.657,0.004,0,0.024,0.005,93.0556,569,6.52083,49.9032,11,11,6201,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.285,0.278,0.027,0,0.674,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,6251,0.29
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.276,0.269,0.028,0,0.654,0.006,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,6301,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.277,0.272,0.026,0,0.655,0.004,0,0.024,0.003,93.0556,569,6.52083,49.9032,11,11,6351,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.283,0.276,0.028,0,0.674,0.004,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,6401,0.287
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.02,0,0.003,0.274,0.266,0.027,0,0.665,0.006,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,6451,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.279,0.272,0.028,0,0.665,0.004,0,0.027,0.005,93.0556,569,6.52083,49.9032,11,11,6501,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.018,0,0.002,0.279,0.274,0.028,0,0.669,0.004,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,6551,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.274,0.267,0.027,0,0.65,0.006,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,6601,0.277
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.279,0.273,0.027,0,0.66,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,6651,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.279,0.272,0.028,0,0.664,0.005,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,6701,0.282
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.276,0.269,0.026,0,0.656,0.004,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,6751,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.013,0,0.002,0.289,0.281,0.03,0,0.682,0.004,0,0.029,0.006,93.0556,569,6.52083,49.9032,11,11,6801,0.295
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.28,0.273,0.027,0,0.671,0.004,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,6851,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.275,0.268,0.028,0,0.656,0.004,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,6901,0.278
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.02,0,0.002,0.281,0.276,0.027,0,0.677,0.004,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,6951,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.002,0.282,0.274,0.027,0,0.671,0.004,0,0.026,0.006,93.0556,569,6.52083,49.9032,11,11,7001,0.288
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.003,0.276,0.27,0.026,0,0.662,0.005,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,7051,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.02,0,0.002,0.303,0.297,0.027,0,0.721,0.004,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,7101,0.306
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.279,0.27,0.027,0,0.664,0.004,0,0.027,0.006,93.0556,569,6.52083,49.9032,11,11,7151,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.017,0,0.002,0.277,0.271,0.028,0,0.663,0.004,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,7201,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.276,0.268,0.028,0,0.665,0.006,0,0.027,0.005,93.0556,569,6.52083,49.9032,11,11,7251,0.281
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.285,0.277,0.027,0,0.67,0.004,0,0.025,0.006,93.0556,569,6.52083,49.9032,11,11,7301,0.291
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.02,0,0.002,0.275,0.268,0.028,0,0.665,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,7351,0.28
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.284,0.277,0.027,0,0.682,0.006,0,0.026,0.004,93.0556,569,6.52083,49.9032,11,11,7401,0.288
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.003,0.281,0.274,0.029,0,0.666,0.006,0,0.028,0.004,93.0556,569,6.52083,49.9032,11,11,7451,0.285
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.014,0,0.002,0.276,0.271,0.029,0,0.658,0.004,0,0.028,0.003,93.0556,569,6.52083,49.9032,11,11,7501,0.279
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.003,0.278,0.271,0.027,0,0.663,0.004,0,0.027,0.005,93.0556,569,6.52083,49.9032,11,11,7551,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.015,0,0.002,0.283,0.277,0.027,0,0.669,0.006,0,0.025,0.003,93.0556,569,6.52083,49.9032,11,11,7601,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.281,0.272,0.027,0,0.672,0.008,0,0.025,0.005,93.0556,569,6.52083,49.9032,11,11,7651,0.286
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.279,0.273,0.025,0,0.663,0.004,0,0.025,0.004,93.0556,569,6.52083,49.9032,11,11,7701,0.283
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.016,0,0.003,0.28,0.273,0.027,0,0.666,0.006,0,0.027,0.004,93.0556,569,6.52083,49.9032,11,11,7751,0.284
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.003,0.275,0.269,0.027,0,0.662,0.006,0,0.026,0.003,93.0556,569,6.52083,49.9032,11,11,7801,0.278
dTOUCH,15,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,126690,0.50676,3070537,70586,4182,0.016728,4074,548,0.019,0,0.002,0.282,0.275,0.028,0,0.676,0.004,0,0.026,0.005,93.0556,569,6.52083,49.9032,11,11,7851,0.287
