Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample4.bin,NL,0,0,1000000,0,0,0,0,0,0,0,0,0.003,0,0.008,0.025,0,0,0.037,0,0,0,0,0,0,0,0,0,1,1,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,0,0,0,0,0,0,1967,2000,0.002,0,0,0,0,0.013,0.016,0,0,0.013,0,0,50,33,0.266129,2.95151,125,125,1,0,5,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,1994,0.006,0,0,0.002,0.001,0.008,0.021,0,0,0.008,0.004,0,0,100,3,3,43,43,1,0.006,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,282.63,0,0,0,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,41.6553,0,0,0,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,0,0,7434,0,0,0,309,1994,0.002,0,0,0.001,0.001,0.005,0.012,0,0,0.005,0.003,0,48.3871,1239,27.371,165.247,125,125,1,0.004,4,0,0,0,452,1239,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,233.958,217.904,0,0,0,0,0,0,0,0,0,282.63,0,0,0,0,0,0,0,0,71.0651,51.619,0,0,0,0,0,0,0,0,0,41.6553,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,0,0,7434,0,0,0,309,1994,0.006,0,0.001,0.002,0.002,0.007,0.019,0,0,0.007,0.003,0,48.3871,1239,27.371,165.247,125,125,1,0.005,4,0,0,0,452,1239,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,233.958,217.904,0,0,0,0,0,0,0,0,0,282.63,0,0,0,0,0,0,0,0,71.0651,51.619,0,0,0,0,0,0,0,0,0,41.6553,0,0,0,0,0,0,
S3,5,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,4681,266420,6.6605,0,0,156,0.0039,0,0,0.002,0,0.001,0.619,0,0,0.622,0,0,0,0,0,0,0,0,0,1,1,0,0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NL,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,NL,0,0,0,4000000,100,0,0,0,0,0,0,0.002,0,0,0,0,0,8.363,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,NL,0,0,0,22187,0.554675,0,0,0,0,0,0,0.003,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,NL,0,0,1000000,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0,0,0.004,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,NL,0,0,4681,169225,4.23062,0,0,0,0,0,0,0.002,0,0,0.362,0,0,0.365,0,0,0,0,0,0,0,0,0,1,1,0,0.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.002,0,0,0.001,0.001,0.006,0.014,0,0,0.006,0.004,0,50,100,32.2581,46.7464,83,83,1,0.005,4,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,NL,0,0,1000000,0,0,0,0,0,0,0,0,0.002,0,0.005,0.022,0,0,0.029,0,0,0,0,0,0,0,0,0,1,1,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,1967,2000,0.002,0,0,0,0,0.01,0.012,0,0,0.009,0,0,50,33,0.266129,2.95151,125,125,1,0,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.003,0,0.004,0.002,0.002,0.005,0.012,0,0,0.004,0.002,0,50,100,32.2581,46.7464,41,41,1,0.004,4,4,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,309,2000,0.002,0,0,0.001,0,0.005,0.011,0,0,0.004,0.002,0,50,1239,27.2742,165.261,125,125,1,0.003,4,0,0,0,452,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.958,217.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0651,51.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,309,2000,0.002,0,0,0.001,0.001,0.005,0.013,0,0,0.005,0.004,0,50,1239,27.2742,165.261,125,125,1,0.005,4,0,0,0,452,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.958,217.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0651,51.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NL,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,NL,0,0,0,4000000,100,0,0,0,0,0,0,0.005,0,0,0,0,0,8.437,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,NL,0,0,0,44748,1.1187,0,0,0,0,0,0,0.004,0,0,0,0,0,0.102,0,0,0.002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,NL,0,0,1000000,67,0.001675,0,0,0,0,0,0,0.002,0,0.002,0.001,0,0,0.006,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,NL,0,0,4681,434009,10.8502,0,0,0,0,0,0,0.004,0,0.001,0.964,0,0,0.969,0,0,0,0,0,0,0,0,0,1,1,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,SGrid,3,100,100,110,0.00275,759400,0,0,0,0,1238,0.002,0,0,0.007,0.005,0.005,0.019,0,0,0.005,0.006,0,41.9355,294,44.5484,64.6419,86,86,1,0.013,4,0,2000,0,0,0,0,0,0,0,0,0,279,38,151,294,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,404.28,679.215,293.053,509.344,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,288.083,520.518,100.923,313.672,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,NL,0,0,1000000,902,0.02255,0,0,0,0,0,0,0.004,0,0.015,0.03,0,0,0.049,0,0,0,0,0,0,0,0,0,1,1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,SGrid,3,100,100,46,0.00115,22353,0,0,0,1130,1813,0.006,0,0.001,0.001,0.001,0.01,0.022,0,0,0.01,0.002,0,44.3548,525,8.52419,53.0688,125,125,1,0.003,5,0,0,2,3,767,98,0,0,0,0,0,37,4,114,20,12,0,0,0,0,0,0,240.582,260.615,241.878,227.884,0,0,0,0,0,316.218,1580.88,498.905,342.288,418.271,0,0,0,0,0,0,7.79178,6.71725,65.2404,47.0302,0,0,0,0,0,91.8429,162.049,436.174,312.603,145.142,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,SGrid,3,100,100,95,0.002375,76940,0,0,0,1457,1238,0.006,0,0.003,0.001,0.001,0.006,0.021,0,0,0.006,0.006,0,21.4286,301,66.4286,80.8859,49,49,1,0.007,4,3,2000,0,0,0,0,0,0,0,0,0,423,120,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,453.543,679.586,296.294,589.089,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,303.028,426.213,87.4423,408.543,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,SGrid,3,100,100,97,0.002425,478540,0,0,0,142,1238,0.003,0,0.001,0.001,0.001,0.004,0.013,0,0,0.004,0.004,0,41.9355,1326,42.2581,181.382,125,125,1,0.005,4,0,76,4,452,1326,0,0,0,0,0,0,279,38,151,294,0,0,0,0,0,0,258.516,204.488,233.958,219.033,0,0,0,0,0,0,404.28,679.215,293.053,509.344,0,0,0,0,0,0,48.6148,10.5669,71.0651,51.2771,0,0,0,0,0,0,288.083,520.518,100.923,313.672,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample6.bin,SGrid,3,100,100,73,0.001825,213486,0,0,0,142,1539,0.002,0,0.001,0.002,0.002,0.005,0.013,0,0,0.005,0.003,0,46.7742,1326,37.4032,183.158,125,125,1,0.005,4,0,76,4,452,1326,0,0,0,0,0,0,16,0,0,445,0,0,0,0,0,0,258.516,204.488,233.958,219.033,0,0,0,0,0,0,581.379,0,0,435.951,0,0,0,0,0,0,48.6148,10.5669,71.0651,51.2771,0,0,0,0,0,0,449.75,0,0,280.976,0,0,0,0,0,0,
NL,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,NL,0,0,0,4000000,100,0,0,6,0.00015,0,0,0.002,0,0,0,0,0,8.656,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,NL,0,0,0,19576,0.4894,0,0,6,0.00015,0,0,0.003,0,0,0,0,0,0.058,0,0,0.002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,NL,0,0,1000000,67,0.001675,0,28,6,0.00015,0,0,0.004,0,0.002,0.001,0,0,0.007,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,NL,0,0,4681,152213,3.80532,0,0,6,0.00015,0,0,0.002,0,0,0.349,0,0,0.352,0,0,0,0,0,0,0,0,0,1,1,0,0.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,SGrid,3,100,100,46,0.00115,412200,23,6,0.00015,0,1630,0.002,0,0,0.003,0.002,0.005,0.013,0,0,0.005,0.004,0,45.1613,195,38.2258,51.7473,85,85,1,0.007,4,0,2000,0,0,0,0,0,0,0,0,0,128,47,0,195,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,452.111,359.063,0,232.102,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,369.162,174.394,0,69.1988,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,NL,0,0,1000000,1454,0.03635,0,64,6,0.00015,0,0,0.003,0,0.006,0.032,0,0,0.041,0,0,0,0,0,0,0,0,0,1,1,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,SGrid,3,100,100,64,0.0016,6396,28,6,0.00015,1586,1776,0.002,0,0,0.001,0,0.011,0.015,0,0,0.01,0.001,0,45.9677,178,5.14516,23.03,125,125,1,0.002,5,0,0,0,130,178,106,0,0,0,0,0,66,52,14,92,0,0,0,0,0,0,0,0,250.059,242.398,237.125,0,0,0,0,0,308.054,303.791,279.558,383.814,0,0,0,0,0,0,0,0,59.8604,56.2095,43.0074,0,0,0,0,0,134.166,151.681,105.803,339.844,0,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,SGrid,3,100,100,46,0.00115,36300,23,6,0.00015,1816,1630,0.002,0,0.001,0.002,0.002,0.006,0.013,0,0,0.006,0.003,0,16.6667,128,64,49.4368,45,45,1,0.005,4,2,2000,0,0,0,0,0,0,0,0,0,58,126,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,249.925,362.686,0,224.276,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,87.8586,193.817,0,49.4984,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,SGrid,3,100,100,46,0.00115,262429,23,6,0.00015,216,1630,0.003,0,0.001,0.001,0.001,0.004,0.013,0,0,0.004,0.003,0,45.1613,1239,34.7419,167.036,125,125,1,0.004,4,0,93,0,452,1239,0,0,0,0,0,0,128,47,0,195,0,0,0,0,0,0,254.734,0,233.958,217.904,0,0,0,0,0,0,452.111,359.063,0,232.102,0,0,0,0,0,0,52.7331,0,71.0651,51.619,0,0,0,0,0,0,369.162,174.394,0,69.1988,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample7.bin,SGrid,3,100,100,66,0.00165,127617,28,6,0.00015,216,1720,0.002,0,0,0.002,0.001,0.005,0.013,0,0,0.005,0.003,0,46.7742,1239,33.2903,166.898,125,125,1,0.005,4,0,93,0,452,1239,0,0,0,0,0,0,75,0,0,205,0,0,0,0,0,0,254.734,0,233.958,217.904,0,0,0,0,0,0,341.57,0,0,229.59,0,0,0,0,0,0,52.7331,0,71.0651,51.619,0,0,0,0,0,0,157.585,0,0,66.8643,0,0,0,0,0,0,
NL,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,NL,0,0,0,4000000,100,0,0,0,0,0,0,0.002,0,0,0,0,0,8.657,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,NL,0,0,0,8521,0.213025,0,0,0,0,0,0,0.002,0,0,0,0,0,0.021,0,0,0.001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,NL,0,0,1000000,0,0,0,0,0,0,0,0,0.003,0,0.001,0.001,0,0,0.005,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,NL,0,0,4681,129931,3.24828,0,0,0,0,0,0,0.002,0,0,0.346,0,0,0.349,0,0,0,0,0,0,0,0,0,1,1,0,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.003,0,0,0.001,0.001,0.004,0.011,0,0,0.004,0.003,0,50,100,32.2581,46.7464,83,83,1,0.004,4,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,NL,0,0,1000000,0,0,0,0,0,0,0,0,0.002,0,0.005,0.022,0,0,0.029,0,0,0,0,0,0,0,0,0,1,1,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,2000,0.002,0,0,0,0,0.01,0.012,0,0,0.009,0,0,50,0,0,0,125,125,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.002,0,0.004,0.001,0,0.005,0.011,0,0,0.005,0.003,0,50,100,32.2581,46.7464,41,41,1,0.004,4,4,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,SGrid,3,100,100,0,0,0,0,0,0,309,2000,0.002,0,0,0.001,0,0.005,0.011,0,0,0.004,0.002,0,50,1239,27.2742,165.261,125,125,1,0.003,4,0,0,0,452,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.958,217.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0651,51.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample8.bin,SGrid,3,100,100,0,0,0,0,0,0,309,2000,0.003,0,0.001,0.001,0.001,0.004,0.012,0.001,0,0.004,0.002,0,50,1239,27.2742,165.261,125,125,1,0.003,4,0,0,0,452,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.958,217.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0651,51.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S3,5,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,9,933032,23.3258,0,0,158,0.00395,0,0,0.003,0,0,2.056,0,0,2.059,0,0,0,0,0,0,0,0,0,1,1,0,2.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NL,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample9.bin,NL,0,0,0,4000000,100,0,0,0,0,0,0,0.003,0,0,0,0,0,8.335,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
