Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
cTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2861551,3.53278,3178354,0,500,0.000617284,7743,2256,0.035,0,0.016,7.097,7.091,0.071,7.09,14.442,0,0,0.065,0,91.1439,3828,29.524,288.63,1,1
dTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,9955462,12.2907,9955462,0,500,0.000617284,7764,1241,0.029,0,0.005,21.437,21.437,0.054,21.437,43.075,0,0,0.051,0,94.7581,923,6.85887,63.4728,1,1
reTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,606080,0.748247,606080,0,500,0.000617284,7634,2668,0.025,0,0.01,1.4,1.395,0.006,1.395,2.885,0,0,0.005,0,97.8102,539,56.1898,116.597,1,1
rereTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1023851,1.26401,1024346,0,500,0.000617284,7634,3716,0.027,0,0.014,2.269,2.265,0.006,2.264,4.637,0,0,0.005,0,178.102,382,48.5401,12.3985,1,1
TOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,71274800,78.9748,71274800,0,690,0.000764543,1242,0,0.029,0,0.004,166.317,166.317,0.026,166.317,332.755,0,0,0.025,0,97.2414,4495,56.9517,480.671,1,1
cTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6578591,7.2893,6588749,0,690,0.000764543,7526,1552,0.025,0,0.016,15.745,15.735,0.066,15.735,31.706,0,0,0.061,0,88.8889,5399,34.4514,359.117,1,1
dTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13550908,15.0149,13550908,0,690,0.000764543,7643,1242,0.028,0,0.006,31.708,31.708,0.063,31.708,63.636,0,0,0.06,0,93.9623,1407,8.23019,87.7705,1,1
reTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,532622,0.590163,532622,0,690,0.000764543,8088,2913,0.032,0,0.012,1.341,1.336,0.006,1.335,2.784,0,0,0.004,0,98.6207,862,55.1655,122.548,1,1
rereTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,384184,0.425689,384184,0,690,0.000764543,8088,6373,0.034,0,0.019,0.918,0.915,0.006,0.915,1.956,0,0,0.005,0,177.241,262,31.3034,23.8846,1,1
TOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,76470700,76.4707,76470700,0,714,0.000714,1245,0,0.031,0,0.004,186.996,186.995,0.031,186.995,374.126,0,0,0.029,0,96.732,5764,57.2222,502.658,1,1
cTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5609680,5.60968,5635150,0,714,0.000714,8101,1947,0.031,0,0.017,12.985,12.971,0.066,12.971,26.2,0,0,0.062,0,88.7417,3989,32.9536,293.448,1,1
dTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,10136900,10.1369,10136900,0,714,0.000714,7904,1245,0.032,0,0.005,22.491,22.491,0.061,22.491,45.207,0,0,0.058,0,92.5532,742,8.69858,56.0592,1,1
reTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,545713,0.545713,545713,0,714,0.000714,8488,2973,0.03,0,0.011,1.21,1.203,0.006,1.203,2.517,0,0,0.005,0,96.0784,679,55.8105,114.273,1,1
rereTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,341669,0.341669,346680,0,714,0.000714,8488,6787,0.028,0,0.016,0.767,0.763,0.007,0.763,1.638,0,0,0.005,0,176.471,258,30.8824,23.5626,1,1
TOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,85559000,77.6045,85559000,0,742,0.000673016,1260,0,0.025,0,0.005,201.822,201.822,0.034,201.822,403.772,0,0,0.032,0,96.8553,6264,58.1132,529.685,1,1
cTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6277825,5.69417,6312780,0,742,0.000673016,8474,1807,0.034,0,0.02,16.933,16.919,0.081,16.917,34.138,0,0,0.074,0,87.0253,5506,33.9209,339.829,1,1
dTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13260528,12.0277,13260528,0,742,0.000673016,8629,1260,0.035,0,0.005,29.821,29.82,0.063,29.82,59.878,0,0,0.06,0,92.8814,1026,7.62373,63.1651,1,1
reTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,602142,0.546161,602142,0,742,0.000673016,8829,3133,0.029,0,0.011,1.295,1.291,0.007,1.291,2.685,0,0,0.005,0,96.2264,748,56.8428,116.146,1,1
rereTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,626885,0.568603,659171,0,742,0.000673016,8829,5784,0.024,0,0.017,1.382,1.381,0.007,1.381,2.863,0,0,0.006,0,174.214,342,40.1698,26.4307,1,1
TOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,90183900,74.5321,90183900,0,909,0.00075124,1346,0,0.03,0,0.005,220.548,220.548,0.031,220.548,441.231,0,0,0.03,0,97.0238,5321,57.4643,499.617,1,1
cTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6686056,5.52567,6815026,0,909,0.00075124,9098,1913,0.036,0,0.024,15.847,15.84,0.116,15.84,32.05,0,0.001,0.107,0,90.6627,5558,33.0994,335.233,1,1
dTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,16772920,13.8619,16772920,0,909,0.00075124,8873,1346,0.039,0,0.007,38.23,38.23,0.077,38.23,76.736,0,0,0.072,0,95.4839,1173,8.27419,72.6553,1,1
reTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,749382,0.619324,749382,0,909,0.00075124,9123,2970,0.032,0,0.012,1.702,1.696,0.009,1.696,3.513,0,0,0.007,0,98.2143,670,58.9702,114.855,1,1
rereTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,893589,0.738503,898974,0,909,0.00075124,9123,5576,0.03,0,0.017,2.172,2.166,0.01,2.165,4.46,0,0,0.008,0,172.619,362,43.4583,19.1921,1,1
TOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,101956000,77.0934,101956000,0,1004,0.000759168,1260,0,0.033,0,0.006,241.766,241.766,0.042,241.766,483.694,0,0,0.039,0,97.1429,6773,58.5143,554.205,1,1
cTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,14975946,11.324,16064613,0,1004,0.000759168,8139,1758,0.031,0,0.021,35.232,35.212,0.083,35.211,70.736,0,0.001,0.076,0,91.3295,4109,37.8699,332.331,1,1
dTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,28387002,21.4647,28387002,0,1004,0.000759168,8590,1260,0.04,0,0.005,65.593,65.59,0.072,65.59,131.448,0,0,0.068,0,95.3846,2385,10.2277,133.345,1,1
reTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,910271,0.688296,910405,0,1004,0.000759168,9119,2971,0.032,0,0.012,2.058,2.051,0.009,2.051,4.225,0,0,0.007,0,96,777,62.3429,118.121,1,1
rereTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1390605,1.0515,1394990,0,1004,0.000759168,9119,4618,0.032,0,0.019,3.148,3.144,0.009,3.144,6.418,0,0,0.007,0,171.429,562,52.9314,23.1508,1,1
TOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,113661200,78.9314,113661200,0,1020,0.000708333,1274,0,0.034,0,0.005,268.905,268.905,0.038,268.905,537.967,0,0.001,0.036,0,97.2527,7750,58.9341,599.174,1,1
cTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,26057464,18.0955,27591189,0,1020,0.000708333,7311,1706,0.039,0,0.022,63.158,63.137,0.086,63.137,126.614,0,0,0.079,0,91.6667,5987,41.6194,428.391,1,1
dTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,34581807,24.0151,34581807,0,1020,0.000708333,7821,1274,0.036,0,0.007,77.713,77.712,0.07,77.712,155.685,0,0,0.068,0,95.2941,2655,13.4941,149.602,1,1
reTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1383508,0.960769,1383987,0,1020,0.000708333,8758,3529,0.036,0,0.014,3.159,3.15,0.008,3.149,6.438,0,0,0.006,0,95.6044,586,64.3571,108.872,1,1
rereTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1858228,1.29044,1882274,0,1020,0.000708333,8758,5011,0.035,0,0.019,4.158,4.153,0.008,4.152,8.442,0,0,0.006,0,172.527,926,56.2143,69.4182,1,1
TOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,120002300,76.8015,120002300,0,1026,0.00065664,1316,0,0.045,0,0.006,277.636,277.635,0.039,277.634,555.454,0,0,0.036,0,96.2963,7705,59.1746,596.702,1,1
cTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,16696184,10.6856,16905570,0,1026,0.00065664,8814,1655,0.034,0,0.026,38.125,38.11,0.091,38.11,76.555,0,0,0.085,0,91.2929,7625,38.3404,418.642,1,1
dTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,28857570,18.4688,28857570,0,1026,0.00065664,8796,1316,0.035,0,0.007,63.743,63.743,0.07,63.743,127.744,0,0,0.068,0,93.9655,2038,12.8563,118.967,1,1
reTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1397441,0.894362,1397441,0,1026,0.00065664,9100,3523,0.037,0,0.014,3.103,3.095,0.009,3.094,6.332,0,0,0.007,0,97.3545,678,65.4868,112.721,1,1
rereTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1865862,1.19415,1885013,0,1026,0.00065664,9100,5162,0.033,0,0.02,4.099,4.092,0.01,4.091,8.328,0,0,0.008,0,170.899,769,56.8148,48.4664,1,1
TOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,130397900,77.1585,130397900,0,1044,0.000617751,1496,0,0.038,0,0.007,303.541,303.541,0.041,303.541,607.257,0,0,0.039,0,96.4467,8297,58.3959,620.812,1,1
cTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,29121161,17.2315,29326717,0,1044,0.000617751,8323,1857,0.035,0,0.024,66.253,66.23,0.094,66.228,132.817,0,0.001,0.086,0,89.8219,7080,40.2545,408.963,1,1
dTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,34787228,20.5842,34787228,0,1044,0.000617751,8958,1496,0.031,0,0.007,80.97,80.97,0.077,80.97,162.204,0,0,0.073,0,93.6111,2639,13.2639,145.809,1,1
reTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1413510,0.836396,1414286,0,1044,0.000617751,9629,3375,0.031,0,0.015,3.14,3.125,0.009,3.125,6.394,0,0.001,0.007,0,96.9543,720,65.9695,112.862,1,1
rereTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2138848,1.26559,2166160,0,1044,0.000617751,9629,5442,0.034,0,0.021,4.662,4.656,0.009,4.655,9.452,0,0,0.007,0,173.096,754,55.4772,56.7851,1,1
TOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,140864400,77.2919,140864400,0,1097,0.00060192,1504,0,0.074,0,0.006,330.801,330.801,0.04,330.801,661.845,0,0,0.038,0,96.5517,8729,59.0936,641.655,1,1
cTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,30470309,16.719,30798563,0,1097,0.00060192,8769,1870,0.041,0,0.027,69.855,69.836,0.102,69.834,140.055,0,0,0.095,0,86.9779,7390,40.199,419.547,1,1
dTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,50774296,27.8597,50774296,0,1097,0.00060192,8770,1504,0.044,0,0.007,115.642,115.641,0.076,115.641,231.577,0,0,0.073,0,94.6667,4074,14.5973,211.408,1,1
reTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1700757,0.9332,1700757,0,1097,0.00060192,9731,3362,0.032,0,0.015,3.839,3.826,0.011,3.826,7.797,0,0,0.008,0,95.0739,683,68.5074,117.054,1,1
rereTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1889289,1.03665,1898484,0,1097,0.00060192,9731,5287,0.038,0,0.022,4.2,4.192,0.01,4.191,8.547,0,0,0.008,0,170.443,645,59.0246,48.7827,1,1
TOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,152897100,78.0087,152897100,0,1235,0.000630102,1492,0,0.042,0,0.007,354.748,354.748,0.042,354.748,709.681,0,0,0.041,0,96.6981,9205,59,663.552,1,1
cTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,33537714,17.1111,33563363,0,1235,0.000630102,9613,1508,0.04,0,0.026,79.517,79.49,0.102,79.487,159.375,0,0,0.094,0,91.7453,7951,39.809,471.078,1,1
dTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,40514388,20.6706,40514388,0,1235,0.000630102,9734,1492,0.041,0,0.007,93.339,93.339,0.095,93.339,187.003,0,0,0.09,0,93.4509,2684,11.7632,137.642,1,1
reTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1653161,0.843449,1656617,0,1235,0.000630102,10808,3594,0.042,0,0.016,3.944,3.932,0.011,3.931,8.028,0,0,0.008,0,95.7547,840,64.1415,121.969,1,1
rereTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1871155,0.954671,1884245,0,1235,0.000630102,10808,5157,0.038,0,0.022,4.515,4.5,0.013,4.499,9.178,0,0,0.01,0,171.698,362,56.7689,-nan,1,1
TOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,166284700,79.089,166284700,0,1283,0.000610226,1437,0,0.041,0,0.007,405.753,405.753,0.049,405.753,811.703,0,0,0.047,0,96.8182,9775,59.3773,685.863,1,1
cTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,27015226,12.8491,27378006,0,1283,0.000610226,9198,1880,0.04,0,0.028,63.321,63.302,0.112,63.302,127.006,0,0,0.104,0,90.1826,8309,40.9178,458.569,1,1
dTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,50543475,24.0397,50543475,0,1283,0.000610226,9709,1437,0.04,0,0.008,117.052,117.051,0.099,117.051,234.437,0,0,0.096,0,95.8838,3273,12.661,164.642,1,1
reTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1740414,0.827783,1744341,0,1283,0.000610226,11254,3577,0.041,0,0.017,3.914,3.906,0.011,3.906,7.968,0,0,0.009,0,95.9091,840,64.4045,125.757,1,1
rereTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1949895,0.927417,1965388,0,1283,0.000610226,11254,5321,0.035,0,0.024,4.406,4.399,0.011,4.398,8.952,0,0,0.008,0,171.818,375,56.4773,18.6366,1,1
TOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,184073300,81.8104,184073300,0,1332,0.000592,1255,0,0.046,0,0.007,431.07,431.07,0.049,431.07,862.347,0,0,0.046,0,98.2301,10732,60.8186,738.044,1,1
cTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,36499331,16.2219,39257519,0,1332,0.000592,10714,1822,0.042,0,0.026,85.679,85.653,0.113,85.651,171.722,0,0,0.104,0,91.17,12129,38.5519,589.844,1,1
dTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,44130234,19.6134,44130234,0,1332,0.000592,10733,1255,0.039,0,0.008,100.853,100.853,0.093,100.853,202.026,0,0,0.088,0,93.9252,2717,10.9136,134.147,1,1
reTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1755765,0.78034,1760733,0,1332,0.000592,11770,3517,0.042,0,0.017,4.154,4.147,0.014,4.145,8.454,0,0,0.011,0,96.4602,854,65.1018,132.374,1,1
rereTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1951262,0.867228,1952999,0,1332,0.000592,11770,5295,0.044,0,0.026,4.521,4.516,0.013,4.514,9.212,0,0.001,0.011,0,170.796,391,57.2345,18.4951,1,1
