Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:BU(Case4),55,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1129660,4.51864,4629396,399638,111508,0.446032,3906,131,0.005,0,1.996,2.257,0,0.028,2.292,0.011,0,0.028,0.007,0,17.1642,415,40.8955,60.998,95,95,1,2.264,5,5,5000,0,0,0,0,0,0,0,0,0,223,0,342,114,415,0,0,0,0,0,57.3229,0,0,0,0,0,0,0,0,0,56.336,0,0,56.3907,56.3226,0,0,0,0,0,1.83638,0,0,0,0,0,0,0,0,0,-nan,0,0,0.916577,0.959647,0,0,0,0,0
reTOUCH:BU(Case4),55,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1173682,4.69473,24338960,367584,111508,0.446032,1,131,0.005,0,0.002,2.534,0,0.017,2.558,0.018,0,0.017,0.006,0,48.0263,4515,64.9211,449.499,305,305,1,2.54,5,0,0,0,1172,724,3103,0,0,0,0,0,1,0,0,353,4515,0,0,0,0,0,0,0,57.3778,57.0186,57.3732,0,0,0,0,0,57.7051,0,0,56.4476,56.3144,0,0,0,0,0,0,0,1.84823,1.63087,1.8701,0,0,0,0,0,0.834521,0,0,0.940164,0.996223,0,0,0,0,0
rereTOUCH:BU(Case4),55,5000,5000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1206181,4.82472,23197155,396952,111508,0.446032,1,131,0.007,0.001,0.002,2.494,0,0.015,2.518,0.014,0,0.015,0.005,0,48.6842,3897,64.9211,416.226,305,305,1,2.499,5,0,0,0,1172,724,3103,0,0,0,0,0,0,0,0,972,3897,0,0,0,0,0,0,0,57.3778,57.0186,57.3732,0,0,0,0,0,0,0,0,56.3794,56.3106,0,0,0,0,0,0,0,1.84823,1.63087,1.8701,0,0,0,0,0,0,0,0,0.99951,0.990934,0,0,0,0,0
TOUCH:TD(Case1),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,15354,0.015354,76470700,1662,714,0.000714,0,1245,0.014,0,0,0.049,0.044,0.028,0.093,0,0,0.028,0.005,0.001,48.366,5764,61.2908,357.045,104,104,1,0.054,6,0,10000,0,0,0,0,0,0,0,0,0,53,0,0,570,2368,5764,0,0,0,0,7.29391,0,0,0,0,0,0,0,0,0,6.34302,0,0,6.3039,6.30238,6.30287,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.797059,0,0,0.893192,0.91965,0.992118,0,0,0,0
SGrid:TD(Case1),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,12648,0.012648,0,1024,714,0.000714,0,0,0.013,0,0.006,0.031,0,0,0.051,0,0,0,0,0,0,0,0,0,1,1,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSM:TD(Case1),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,60356,0.060356,0,3376,714,0.000714,0,0,0.014,0,0.015,0.164,0,0,0.193,0,0,0,0,0,0,0,0,0,1,1,0,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH:BU(Case4),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,8007,0.008007,12379897,2142,714,0.000714,8101,1947,0.012,0,0.005,0.031,0,0.062,0.112,0,0,0.06,0.008,0.001,47.1854,3311,16.4768,176.972,605,605,1,0.039,6,0,22,34,136,124,730,853,0,0,0,0,0,61,655,483,5429,1425,0,0,0,0,8.1685,7.63828,6.25934,7.67571,7.09368,7.42052,0,0,0,0,0,6.10437,6.70703,6.35262,6.26675,6.23192,0,0,0,0,2.81796,1.95452,1.08007,1.81526,1.74933,1.87682,0,0,0,0,0,0.872399,1.39321,0.960688,0.918517,0.888024,0,0,0,0
dTOUCH:BU(Case4),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,8041,0.008041,18013144,2174,714,0.000714,8281,1245,0.011,0,0.027,0.041,0,0.05,0.105,0,0,0.049,0.02,0,16.8103,1288,40.5647,94.733,178,178,1,0.061,6,5,10000,0,0,0,0,0,0,0,0,0,242,14,3,172,1288,0,0,0,0,0,7.29391,0,0,0,0,0,0,0,0,0,6.30603,0,0,6.35785,6.25338,6.28601,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.97001,0,0,0.929595,0.815469,0.964088,0,0,0,0
reTOUCH:BU(Case4),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,8622,0.008622,86484820,2061,714,0.000714,108,1245,0.01,0,0.002,0.042,0,0.033,0.089,0,0,0.032,0.019,0.001,48.366,5764,60.9379,531.106,613,613,1,0.061,6,0,0,0,0,65,4864,4963,0,0,0,0,53,0,0,570,2368,5764,0,0,0,0,0,0,0,6.72473,7.27592,7.32539,0,0,0,0,6.34302,0,0,6.3039,6.30238,6.30287,0,0,0,0,0,0,0,0.993012,1.76866,1.85643,0,0,0,0,0.797059,0,0,0.893192,0.91965,0.992118,0,0,0,0
rereTOUCH:BU(Case4),5,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,7918,0.007918,81722908,1974,714,0.000714,108,1491,0.018,0,0.004,0.041,0,0.028,0.091,0,0,0.027,0.02,0,49.0196,8042,60.134,605.037,613,613,1,0.061,6,0,0,0,0,65,4864,4963,0,0,0,0,0,0,0,77,8042,390,0,0,0,0,0,0,0,6.72473,7.27592,7.32539,0,0,0,0,0,0,0,6.02767,6.3036,6.3084,0,0,0,0,0,0,0,0.993012,1.76866,1.85643,0,0,0,0,0,0,0,0.863517,0.966364,1.02748,0,0,0,0
TOUCH:TD(Case1),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,248464,0.248464,80020200,84196,9182,0.009182,0,1046,0.014,0,0,0.547,0.531,0.029,0.591,0.002,0,0.028,0.014,0.001,48.366,6188,61.9412,378.339,104,104,1,0.561,6,0,10000,0,0,0,0,0,0,0,0,0,69,0,0,338,2359,6188,0,0,0,0,17.2939,0,0,0,0,0,0,0,0,0,16.62,0,0,16.3777,16.2895,16.3037,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.972859,0,0,0.846476,0.914913,0.994493,0,0,0,0
SGrid:TD(Case1),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,183771,0.183771,0,56731,9182,0.009182,0,0,0.012,0,0.019,0.39,0,0,0.423,0.001,0,0,0,0,0,0,0,0,1,1,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSM:TD(Case1),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,1973068,1.97307,0,271341,9182,0.009182,0,0,0.014,0,0.044,4.134,0,0,4.197,0.005,0,0,0,0,0,0,0,0,1,1,0,4.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH:BU(Case4),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,135772,0.135772,14653642,27843,9182,0.009182,7891,1429,0.014,0,0.004,0.29,0,0.061,0.37,0.003,0,0.059,0.01,0.001,47.1854,3904,17.6821,200.914,605,605,1,0.3,6,0,41,101,57,179,826,905,0,0,0,0,31,76,362,294,6130,1678,0,0,0,0,17.9115,16.5745,16.6986,16.5967,17.1782,17.434,0,0,0,0,16.2424,16.3714,16.6995,16.455,16.2867,16.2509,0,0,0,0,2.32696,1.59116,1.36504,1.4269,1.82083,1.86708,0,0,0,0,0.751435,0.787541,1.40392,1.12338,0.950446,0.895315,0,0,0,0
dTOUCH:BU(Case4),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,121294,0.121294,19622776,29786,9182,0.009182,7615,1046,0.014,0,0.227,0.27,0,0.051,0.338,0.001,0.001,0.049,0.014,0,16.6667,1432,42.9083,107.404,181,181,1,0.284,6,5,10000,0,0,0,0,0,0,0,0,0,765,0,21,167,1432,0,0,0,0,0,17.2939,0,0,0,0,0,0,0,0,0,16.3049,0,0,16.4137,16.2718,16.3039,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.938744,0,0,0.848171,0.834374,1.01463,0,0,0,0
reTOUCH:BU(Case4),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,129665,0.129665,88909107,26892,9182,0.009182,63,1046,0.01,0,0.002,0.286,0,0.029,0.328,0,0,0.027,0.012,0,48.366,6188,61.7353,547.943,613,613,1,0.298,6,0,0,0,1,44,4683,5209,0,0,0,0,69,0,0,338,2359,6188,0,0,0,0,0,0,17.2434,16.8207,17.2992,17.2988,0,0,0,0,16.62,0,0,16.3777,16.2895,16.3037,0,0,0,0,0,0,0.387354,1.03308,1.78849,1.83288,0,0,0,0,0.972859,0,0,0.846476,0.914913,0.994493,0,0,0,0
rereTOUCH:BU(Case4),15,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,133679,0.133679,85127449,29036,9182,0.009182,63,1235,0.014,0,0.003,0.289,0,0.03,0.336,0.001,0,0.029,0.013,0,49.0196,8316,61.1176,618.886,613,613,1,0.302,6,0,0,0,1,44,4683,5209,0,0,0,0,0,0,0,112,8316,337,0,0,0,0,0,0,17.2434,16.8207,17.2992,17.2988,0,0,0,0,0,0,0,16.1665,16.3041,16.3392,0,0,0,0,0,0,0.387354,1.03308,1.78849,1.83288,0,0,0,0,0,0,0,0.900589,0.964284,1.17227,0,0,0,0
TOUCH:TD(Case1),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,1397223,1.39722,81665900,731945,39526,0.039526,0,940,0.014,0,0.001,2.834,2.794,0.03,2.88,0.01,0,0.029,0.029,0,48.366,6455,62.2876,390.013,104,104,1,2.863,6,0,10000,0,0,0,0,0,0,0,0,0,64,0,0,313,2228,6455,0,0,0,0,27.2939,0,0,0,0,0,0,0,0,0,26.4238,0,0,26.4181,26.2813,26.3078,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.876043,0,0,0.876282,0.880051,1.00243,0,0,0,0
SGrid:TD(Case1),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,1010734,1.01073,0,503655,39526,0.039526,0,0,0.011,0,0.029,1.998,0,0,2.049,0.009,0,0,0,0,0,0,0,0,1,1,0,1.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSM:TD(Case1),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,16091655,16.0917,0,3224074,39526,0.039526,0,0,0.015,0,0.119,33.204,0,0,33.403,0.064,0,0,0,0,0,0,0,0,1,1,0,33.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH:BU(Case4),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,507249,0.507249,17157656,119968,39526,0.039526,7589,1175,0.017,0,0.005,1.086,0,0.061,1.17,0.004,0,0.059,0.006,0,47.0199,4071,18.6026,210.421,605,605,1,1.092,6,0,87,72,119,115,994,1024,0,0,0,0,87,71,165,336,6253,1913,0,0,0,0,27.0893,26.8633,27.27,26.3799,27.1587,27.4517,0,0,0,0,26.3245,26.3578,26.8581,26.4222,26.2979,26.2786,0,0,0,0,2.05822,1.82143,1.87939,1.16603,1.7936,1.89872,0,0,0,0,0.906566,0.867725,1.49689,1.08587,0.953433,0.946982,0,0,0,0
dTOUCH:BU(Case4),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,495656,0.495656,20928674,124635,39526,0.039526,7370,940,0.011,0,0.913,1.027,0,0.056,1.097,0.005,0,0.054,0.016,0.001,16.5289,1547,44.1818,109.055,182,182,1,1.043,6,5,10000,0,0,0,0,0,0,0,0,0,525,257,62,239,1547,0,0,0,0,0,27.2939,0,0,0,0,0,0,0,0,0,26.3102,0,0,26.379,26.2881,26.2716,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.884115,0,0,0.813683,0.871314,0.950313,0,0,0,0
reTOUCH:BU(Case4),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,525518,0.525518,90117968,120543,39526,0.039526,50,940,0.014,0,0.002,1.087,0,0.03,1.134,0.005,0,0.029,0.011,0,48.366,6455,62.1242,557.456,613,613,1,1.098,6,0,0,0,1,26,4570,5353,0,0,0,0,64,0,0,313,2228,6455,0,0,0,0,0,0,26.8675,26.9767,27.2964,27.2973,0,0,0,0,26.4238,0,0,26.4181,26.2813,26.3078,0,0,0,0,0,0,0.230224,1.05874,1.78894,1.82829,0,0,0,0,0.876043,0,0,0.876282,0.880051,1.00243,0,0,0,0
rereTOUCH:BU(Case4),25,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,539159,0.539159,88037465,131293,39526,0.039526,50,1025,0.013,0,0.004,1.101,0,0.03,1.148,0.005,0,0.029,0.011,0,49.0196,8603,61.8464,632.593,613,613,1,1.112,6,0,0,0,1,26,4570,5353,0,0,0,0,0,0,0,148,8603,224,0,0,0,0,0,0,26.8675,26.9767,27.2964,27.2973,0,0,0,0,0,0,0,26.233,26.3057,26.2947,0,0,0,0,0,0,0.230224,1.05874,1.78894,1.82829,0,0,0,0,0,0,0,0.880399,0.968529,1.06981,0,0,0,0
TOUCH:TD(Case1),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,5083548,5.08355,84028600,3205771,98250,0.09825,0,791,0.012,0,0.001,9.74,9.65,0.031,9.784,0.043,0,0.03,0.043,0,48.6928,6793,62.7745,406.089,104,104,1,9.783,6,0,10000,0,0,0,0,0,0,0,0,0,52,0,0,253,2111,6793,0,0,0,0,37.2939,0,0,0,0,0,0,0,0,0,36.5919,0,0,36.4436,36.2717,36.3068,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.860074,0,0,0.843051,0.856957,1.00496,0,0,0,0
SGrid:TD(Case1),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,3699291,3.69929,0,2246576,98250,0.09825,0,0,0.011,0,0.045,7.131,0,0,7.226,0.035,0,0,0,0,0,0,0,0,1,1,0,7.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSM:TD(Case1),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,66539667,66.5397,0,16594240,98250,0.09825,0,0,0.014,0,0.253,132.535,0,0,133.172,0.364,0,0,0,0,0,0,0,0,1,1,0,132.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH:BU(Case4),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1136711,1.13671,20116561,293907,98250,0.09825,7292,972,0.011,0,0.005,2.322,0,0.064,2.404,0.012,0.001,0.062,0.007,0,46.8543,3892,19.4305,207.562,605,605,1,2.329,6,0,120,60,208,30,1114,1176,0,0,0,0,155,38,480,334,5755,2266,0,0,0,0,36.56,37.0459,36.4586,36.9424,37.3413,37.4006,0,0,0,0,36.4497,36.6235,36.5888,36.3997,36.2668,36.3057,0,0,0,0,1.57503,2.25463,1.19079,1.02908,1.87656,1.83931,0,0,0,0,1.16049,1.01202,1.27981,1.03752,0.926447,0.965285,0,0,0,0
dTOUCH:BU(Case4),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1110161,1.11016,21124735,310750,98250,0.09825,7067,791,0.015,0,2.005,2.26,0,0.054,2.331,0.012,0,0.052,0.009,0.001,17.5781,1356,43.5469,104.892,184,184,1,2.269,6,6,10000,0,0,0,0,0,0,0,0,0,857,19,310,222,1356,169,0,0,0,0,37.2939,0,0,0,0,0,0,0,0,0,36.309,0,0,36.4632,36.2652,36.2667,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.795636,0,0,0.793451,0.847123,0.928321,0,0,0,0
reTOUCH:BU(Case4),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1191910,1.19191,91828057,311258,98250,0.09825,27,791,0.015,0,0.003,2.515,0,0.03,2.563,0.015,0,0.029,0.01,0,48.6928,6793,62.6863,570.397,613,613,1,2.525,6,0,0,0,4,15,4452,5502,0,0,0,0,52,0,0,253,2111,6793,0,0,0,0,0,0,36.9519,37.0511,37.2932,37.2978,0,0,0,0,36.5919,0,0,36.4436,36.2717,36.3068,0,0,0,0,0,0,0.785952,0.879875,1.78564,1.82668,0,0,0,0,0.860074,0,0,0.843051,0.856957,1.00496,0,0,0,0
rereTOUCH:BU(Case4),35,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,1233700,1.2337,90378332,319383,98250,0.09825,27,866,0.014,0,0.003,2.509,0,0.028,2.554,0.014,0,0.028,0.011,0,49.0196,8848,62.4412,644.809,613,613,1,2.52,6,0,0,0,4,15,4452,5502,0,0,0,0,0,0,0,164,8848,122,0,0,0,0,0,0,36.9519,37.0511,37.2932,37.2978,0,0,0,0,0,0,0,36.3184,36.3054,36.0303,0,0,0,0,0,0,0.785952,0.879875,1.78564,1.82668,0,0,0,0,0,0,0,0.885544,0.970704,0.935032,0,0,0,0
TOUCH:TD(Case1),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,13869976,13.87,87734700,9658381,193179,0.193179,0,573,0.011,0,0.001,26.512,26.281,0.032,26.556,0.145,0,0.031,0.068,0,48.6928,7450,63.4869,436.636,104,104,1,26.58,6,0,10000,0,0,0,0,0,0,0,0,0,43,0,0,193,1741,7450,0,0,0,0,47.2939,0,0,0,0,0,0,0,0,0,46.3121,0,0,46.5551,46.2882,46.2944,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.805645,0,0,0.831767,0.866588,0.991843,0,0,0,0
SGrid:TD(Case1),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,10051710,10.0517,0,6840544,193179,0.193179,0,0,0.013,0,0.06,19.035,0,0,19.229,0.105,0,0,0,0,0,0,0,0,1,1,0,19.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSM:TD(Case1),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,181680021,181.68,0,52793354,193179,0.193179,0,0,0.011,0,0.449,356.856,0,0,358.91,1.58,0,0,0,0,0,0,0,0,1,1,0,356.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH:BU(Case4),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,2109513,2.10951,24300994,570698,193179,0.193179,6866,832,0.016,0,0.005,4.33,0,0.06,4.413,0.03,0,0.058,0.009,0.001,47.1854,3892,20.3675,215.227,605,605,1,4.339,6,0,111,94,265,28,1172,1464,0,0,0,0,168,14,571,308,5348,2759,0,0,0,0,46.6829,46.8248,46.9557,46.909,47.2728,47.3149,0,0,0,0,46.5227,46.7807,46.4912,46.4659,46.2683,46.2908,0,0,0,0,1.64885,1.91697,1.80666,1.13235,1.79605,1.78081,0,0,0,0,1.17073,1.39401,1.20712,1.11488,0.932298,0.94316,0,0,0,0
dTOUCH:BU(Case4),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,2086241,2.08624,24153660,610220,193179,0.193179,6869,573,0.011,0,3.864,4.284,0,0.055,4.353,0.021,0,0.054,0.014,0,17.5573,916,44.374,97.0705,186,186,1,4.298,6,6,10000,0,0,0,0,0,0,0,0,0,305,45,126,1031,916,708,0,0,0,0,47.2939,0,0,0,0,0,0,0,0,0,46.302,0,0,46.5434,46.3101,46.3058,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.660925,0,0,0.734531,0.884059,0.979314,0,0,0,0
reTOUCH:BU(Case4),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,2103356,2.10336,94156404,553993,193179,0.193179,12,573,0.012,0,0.002,4.306,0,0.03,4.35,0.039,0,0.029,0.009,0,48.6928,7450,63.4477,594.055,613,613,1,4.315,6,0,0,0,2,4,4348,5634,0,0,0,0,43,0,0,193,1741,7450,0,0,0,0,0,0,47.0568,47.7946,47.3038,47.2873,0,0,0,0,46.3121,0,0,46.5551,46.2882,46.2944,0,0,0,0,0,0,0.934805,0.861655,1.78955,1.81955,0,0,0,0,0.805645,0,0,0.831767,0.866588,0.991843,0,0,0,0
rereTOUCH:BU(Case4),45,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,10,2128657,2.12866,93747384,562087,193179,0.193179,12,608,0.012,0,0.004,4.275,0,0.031,4.323,0.041,0,0.03,0.01,0,49.0196,9194,63.3333,661.717,613,613,1,4.285,6,0,0,0,2,4,4348,5634,0,0,0,0,0,0,0,197,9194,1,0,0,0,0,0,0,47.0568,47.7946,47.3038,47.2873,0,0,0,0,0,0,0,46.3474,46.2977,46.2537,0,0,0,0,0,0,0.934805,0.861655,1.78955,1.81955,0,0,0,0,0,0,0,0.869507,0.969308,0.64518,0,0,0,0
TOUCH:TD(Case1),55,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,3,100,100,31029016,31.029,90113700,23122898,319620,0.31962,0,416,0.016,0,0,57.025,56.579,0.029,57.072,0.323,0,0.028,0.096,0.001,48.366,7875,64,457.394,104,104,1,57.121,6,0,10000,0,0,0,0,0,0,0,0,0,42,0,0,176,1491,7875,0,0,0,0,57.2939,0,0,0,0,0,0,0,0,0,56.4448,0,0,56.5457,56.2978,56.2901,0,0,0,0,1.80539,0,0,0,0,0,0,0,0,0,0.817834,0,0,0.819794,0.874441,0.985483,0,0,0,0
SGrid:TD(Case1),55,10000,10000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,0,0,1000000,22731335,22.7313,0,16672252,319620,0.31962,0,0,0.013,0,0.081,42.179,0,0,42.549,0.245,0,0,0,0,0,0,0,0,1,1,0,42.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
