Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
cTOUCH,35,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,8366,0.0130719,10073246,0,52,8.125e-05,0,375,0.013,0,0.262,0.022,0.013,0.043,0,0.892,0,0,0.039,0.105,62.6556,6478,64.834,515.588,483,483
dTOUCH,35,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,469247,0.733198,54726832,0,52,8.125e-05,0,374,0.016,0,0.001,0.563,0.343,0.04,0,1.25,0,0,0.037,0.22,87.013,7224,36.0606,476.334,31,31
reTOUCH,35,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,6588,0.0102938,6235973,0,52,8.125e-05,1,374,0.015,0,0.004,0.02,0.017,0.008,0,0.604,0,0,0.007,0.255,172.5,1736,130.208,314.778,241,241
TOUCH,50,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,39665,3.9665,644500,0,2,0.0002,52,0,0.001,0,0,0.091,0.051,0.002,0,0.189,0,0,0.002,0,35.2941,460,55.7647,110.77,12,12
cTOUCH,50,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,262,0.0262,311874,0,2,0.0002,0,52,0.002,0,0.002,0.003,0.001,0.004,0,0.092,0,0,0.003,0.035,61.2903,975,62.8387,196.91,63,63
dTOUCH,50,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,38700,3.87,565030,0,2,0.0002,9,52,0.001,0,0,0.115,0.056,0.003,0,0.24,0,0,0.003,0.058,46.4286,717,47.4286,136.179,16,16
reTOUCH,50,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,225,0.0225,252219,0,2,0.0002,15,54,0.001,0,0.001,0.001,0,0,0,0.146,0,0,0,0.067,70.5882,261,113.588,85.2961,35,35
TOUCH,50,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,161934,4.04835,3252200,0,6,0.00015,94,0,0.002,0,0.001,0.264,0.161,0.004,0,0.544,0,0,0.004,0,83.871,1424,61.4839,260.629,6,6
cTOUCH,50,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1117,0.027925,347679,0,6,0.00015,1,94,0.003,0,0.005,0.005,0.004,0.009,0,0.166,0,0,0.008,0.061,54.8387,1199,62.9839,182.912,125,125
dTOUCH,50,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,153523,3.83807,3475075,0,6,0.00015,1,94,0.002,0,0,0.233,0.131,0.008,0,0.488,0,0,0.007,0.101,86.8852,1773,33.4426,225.79,9,9
reTOUCH,50,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,972,0.0243,554871,0,6,0.00015,0,95,0.002,0,0.001,0.005,0.003,0.002,0,0.288,0,0,0.001,0.134,129.032,486,125.968,140.2,63,63
TOUCH,50,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,362263,4.02514,6131600,0,17,0.000188889,134,0,0.003,0,0.001,0.432,0.299,0.006,0,0.886,0,0,0.006,0,63.8298,1480,60.9787,229.328,18,18
cTOUCH,50,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2509,0.0278778,1075632,0,17,0.000188889,0,134,0.003,0,0.018,0.009,0.004,0.014,0,0.28,0,0,0.012,0.096,67.033,3469,64.4615,368.798,183,183
dTOUCH,50,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,342715,3.80794,7843636,0,17,0.000188889,0,134,0.003,0,0,0.433,0.25,0.011,0,0.9,0,0,0.01,0.183,81.6092,2971,37.3563,316.506,17,17
reTOUCH,50,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2183,0.0242556,2604569,0,17,0.000188889,0,135,0.003,0,0.002,0.006,0.005,0.002,0,0.505,0,0,0.002,0.239,153.191,899,124.787,255.528,95,95
TOUCH,50,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,653216,4.0826,11983400,0,29,0.00018125,178,0,0.01,0,0,0.658,0.467,0.008,0,1.354,0,0,0.007,0,75.8065,2000,61.6452,302.967,16,16
cTOUCH,50,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,4621,0.0288813,1474452,0,29,0.00018125,0,178,0.004,0,0.044,0.015,0.009,0.026,0,0.412,0,0,0.024,0.117,48.3333,3655,65.1833,342.016,241,241
dTOUCH,50,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,599704,3.74815,12291621,0,29,0.00018125,2,178,0.009,0,0.001,0.65,0.445,0.018,0,1.363,0,0,0.018,0.205,85.8333,2115,34.8417,244.278,18,18
reTOUCH,50,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3854,0.0240875,3603481,0,29,0.00018125,0,178,0.011,0,0.002,0.009,0.005,0.003,0,0.655,0,0,0.003,0.301,166.129,979,126.161,267.267,125,125
TOUCH,50,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1020976,4.0839,21812900,0,40,0.00016,219,0,0.012,0,0.001,0.966,0.689,0.012,0,1.984,0,0,0.012,0,78.9474,4132,62.9079,471.794,17,17
cTOUCH,50,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,7245,0.02898,9194096,0,40,0.00016,0,218,0.009,0,0.03,0.018,0.012,0.028,0,0.466,0,0,0.025,0.146,64.0523,4289,63.9346,460.022,307,307
dTOUCH,50,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,941266,3.76506,21371400,0,40,0.00016,0,219,0.01,0,0.001,0.877,0.614,0.024,0,1.832,0,0,0.022,0.263,91.2752,3962,34.0537,333.808,14,14
reTOUCH,50,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,6085,0.02434,4208259,0,40,0.00016,0,219,0.009,0,0.002,0.015,0.009,0.005,0,0.824,0,0,0.004,0.38,171.053,1053,128.697,277.29,153,153
TOUCH,50,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1473573,4.09326,26507500,0,58,0.000161111,250,0,0.013,0,0.001,1.26,0.958,0.014,0,2.579,0,0,0.013,0,76.9231,3565,63.1868,395.338,22,22
cTOUCH,50,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,10196,0.0283222,3723405,0,58,0.000161111,4,250,0.006,0,0.073,0.02,0.013,0.031,0,0.558,0,0,0.027,0.148,64.8352,3572,64.5385,344.46,365,365
dTOUCH,50,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1357754,3.77154,33513700,0,58,0.000161111,0,250,0.006,0,0.001,1.188,0.81,0.026,0,2.45,0,0,0.025,0.378,91.5254,6000,34.8644,449.661,16,16
reTOUCH,50,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,8800,0.0244444,4460049,0,58,0.000161111,0,251,0.006,0,0.003,0.016,0.012,0.006,0,1.016,0,0,0.005,0.476,171.429,1360,129.11,304.775,183,183
TOUCH,50,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1996983,4.07548,38853400,0,83,0.000169388,281,0,0.007,0,0.001,1.632,1.269,0.017,0,3.315,0,0,0.016,0,68.8679,5120,63.3868,499.654,34,34
cTOUCH,50,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,13768,0.028098,6213319,0,83,0.000169388,0,280,0.012,0,0.105,0.03,0.023,0.038,0,0.695,0,0,0.034,0.161,56.6038,3571,64.717,323.177,425,425
dTOUCH,50,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1839049,3.75316,43847488,0,83,0.000169388,0,281,0.015,0,0.001,1.554,1.136,0.031,0,3.214,0.002,0,0.028,0.417,85.9223,6414,34.6117,447.367,30,30
reTOUCH,50,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,11813,0.0241082,3838673,0,83,0.000169388,0,281,0.012,0,0.003,0.024,0.012,0.007,0,1.263,0,0,0.006,0.583,172.642,1948,129.425,340.76,213,213
TOUCH,50,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2604951,4.07024,46729300,0,102,0.000159375,327,0,0.016,0,0.002,1.974,1.587,0.019,0,4.024,0.002,0,0.018,0,75.8333,5132,63.9417,482.444,30,30
cTOUCH,50,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,18103,0.0282859,12789931,0,102,0.000159375,0,326,0.015,0,0.263,0.03,0.02,0.043,0,1.136,0,0,0.039,0.214,64.7303,6614,65.0373,536.633,483,483
dTOUCH,50,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2398470,3.74761,56281200,0,102,0.000159375,0,327,0.008,0,0.001,1.895,1.424,0.035,0,3.892,0,0,0.033,0.471,90.1288,7281,35.2489,478.045,24,24
reTOUCH,50,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,15447,0.0241359,9314599,0,102,0.000159375,0,327,0.009,0,0.004,0.03,0.025,0.008,0,1.434,0,0,0.006,0.665,175,2449,130.608,372.925,241,241
TOUCH,65,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,143490,14.349,684100,0,3,0.0003,46,0,0.001,0,0,0.22,0.144,0.002,0,0.446,0,0,0.002,0,29.4118,487,56.1176,118.009,13,13
cTOUCH,65,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,512,0.0512,360427,0,3,0.0003,0,45,0.001,0,0.002,0.003,0.002,0.004,0,0.158,0,0,0.004,0.069,58.0645,1004,63.0645,201.256,63,63
dTOUCH,65,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,133671,13.3671,629632,0,3,0.0003,0,46,0.001,0,0,0.22,0.113,0.003,0,0.448,0,0,0.003,0.107,50,772,46.1429,144.834,15,15
reTOUCH,65,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,456,0.0456,285791,0,3,0.0003,6,46,0.001,0,0.001,0.002,0.002,0.001,0,0.293,0,0,0.001,0.141,100,330,114.588,113.076,35,35
TOUCH,65,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,586790,14.6698,3340600,0,10,0.00025,84,0,0.002,0,0.001,0.608,0.397,0.004,0,1.231,0.002,0,0.004,0,83.871,1492,61.8065,269.974,6,6
cTOUCH,65,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2047,0.051175,447558,0,10,0.00025,0,84,0.005,0,0.005,0.006,0.003,0.012,0,0.287,0,0,0.01,0.113,53.2258,1156,63.1613,187.188,125,125
dTOUCH,65,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,523372,13.0843,3538642,0,10,0.00025,0,84,0.003,0,0.001,0.559,0.353,0.011,0,1.154,0,0,0.011,0.205,85.2459,1799,33.3607,228.911,10,10
reTOUCH,65,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1886,0.04715,514663,0,10,0.00025,0,84,0.003,0,0.002,0.009,0.006,0.002,0,0.666,0,0,0.001,0.316,119.355,623,126.323,166.808,63,63
TOUCH,65,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1324244,14.7138,6463000,0,25,0.000277778,119,0,0.004,0,0.001,1.146,0.887,0.005,0,2.313,0,0,0.005,0,68.0851,1543,61.2979,239.995,16,16
cTOUCH,65,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,4712,0.0523556,1143797,0,25,0.000277778,0,118,0.004,0,0.017,0.01,0.008,0.015,0,0.424,0,0,0.014,0.165,67.033,3585,64.6374,380.582,183,183
dTOUCH,65,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1192512,13.2501,8100116,0,25,0.000277778,0,119,0.003,0,0,1.06,0.718,0.012,0,2.152,0,0,0.01,0.342,86.2069,2999,36.7471,319.545,13,13
reTOUCH,65,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,4171,0.0463444,2671357,0,25,0.000277778,0,119,0.004,0,0.002,0.009,0.007,0.003,0,1.046,0,0,0.002,0.504,165.957,972,125.128,266.326,95,95
TOUCH,65,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2363636,14.7727,12342700,0,41,0.00025625,159,0,0.005,0,0,1.86,1.489,0.009,0,3.75,0,0.001,0.008,0,75.8065,2102,61.9516,313.306,16,16
cTOUCH,65,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,8403,0.0525188,1841406,0,41,0.00025625,0,159,0.005,0,0.043,0.02,0.012,0.02,0,0.548,0,0,0.017,0.185,50,3486,65.3417,333.365,241,241
dTOUCH,65,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,2094490,13.0906,13587612,0,41,0.00025625,0,159,0.011,0,0.001,1.657,1.277,0.015,0,3.378,0,0,0.015,0.38,87.6033,2756,34.2066,272.74,16,16
reTOUCH,65,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,7413,0.0463312,3215279,0,41,0.00025625,0,160,0.004,0,0.003,0.012,0.009,0.006,0,1.316,0,0,0.005,0.632,164.516,1289,126.452,278.73,125,125
TOUCH,65,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3688192,14.7528,22182300,0,59,0.000236,195,0,0.007,0,0.001,2.634,2.114,0.014,0,5.314,0.002,0,0.014,0,80.2632,4206,63.2237,480.296,16,16
cTOUCH,65,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,13117,0.052468,9462401,0,59,0.000236,0,195,0.005,0,0.029,0.022,0.017,0.025,0,0.66,0,0,0.022,0.248,69.281,4573,64.085,470.583,307,307
dTOUCH,65,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3271977,13.0879,21692172,0,59,0.000236,0,195,0.005,0,0.001,2.378,1.87,0.022,0,4.82,0.002,0,0.02,0.507,91.2752,4047,33.8322,337.591,14,14
reTOUCH,65,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,11746,0.046984,3218748,0,59,0.000236,0,197,0.005,0,0.002,0.017,0.014,0.003,0,1.715,0,0,0.002,0.829,171.053,1371,128.987,298.848,153,153
TOUCH,65,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,5315643,14.7657,27490000,0,88,0.000244444,223,0,0.012,0,0.001,3.586,3.042,0.013,0,7.228,0,0,0.013,0,79.1209,3789,63.4835,413.92,20,20
cTOUCH,65,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,19014,0.0528167,4235799,0,88,0.000244444,0,223,0.006,0,0.079,0.027,0.021,0.03,0,0.76,0,0,0.027,0.238,68.1319,3322,64.7088,343.668,365,365
dTOUCH,65,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,4708912,13.0803,33983200,0,88,0.000244444,0,223,0.007,0,0.002,3.233,2.63,0.029,0,6.55,0.002,0,0.026,0.602,92.6966,6000,34.3708,448.417,14,14
reTOUCH,65,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,16801,0.0466694,2368104,0,88,0.000244444,0,224,0.006,0,0.002,0.023,0.015,0.005,0,2.08,0,0,0.004,1.004,173.626,1783,129.407,348.167,183,183
TOUCH,65,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,7212965,14.7203,40349100,0,126,0.000257143,247,0,0.009,0,0.001,4.692,4.013,0.016,0,9.439,0,0,0.015,0,77.3585,5376,63.7075,523.43,25,25
cTOUCH,65,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,25797,0.0526469,7534875,0,126,0.000257143,0,247,0.007,0,0.113,0.037,0.025,0.037,0,0.91,0,0,0.033,0.261,62.7358,3568,64.8726,332.836,425,425
dTOUCH,65,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,6388876,13.0385,41531260,0,126,0.000257143,0,247,0.008,0,0.002,4.212,3.533,0.031,0,8.517,0,0,0.029,0.679,91.8269,5680,33.9952,402.875,18,18
reTOUCH,65,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,22689,0.0463041,12023943,0,126,0.000257143,0,249,0.015,0,0.003,0.027,0.022,0.005,0,2.486,0,0,0.004,1.192,181.132,2445,129.726,432.845,213,213
TOUCH,65,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,9413143,14.708,48837000,0,158,0.000246875,289,0,0.013,0,0.001,5.995,5.296,0.019,0,12.059,0.002,0,0.018,0,80,5462,64.2583,508.778,25,25
cTOUCH,65,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,33501,0.0523453,15307786,0,158,0.000246875,0,287,0.008,0,0.263,0.045,0.034,0.054,0,1.386,0,0,0.05,0.321,67.2199,6742,65.1992,555.928,483,483
dTOUCH,65,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,8322480,13.0039,60606500,0,158,0.000246875,0,289,0.013,0,0.001,5.131,4.351,0.04,0,10.382,0.002,0,0.037,0.778,93.1915,8000,34.6383,520.73,17,17
reTOUCH,65,8000,8000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,29742,0.0464719,20738097,0,158,0.000246875,0,289,0.008,0,0.003,0.031,0.025,0.007,0,3.046,0,0.001,0.005,1.472,185.833,2699,130.925,487.385,241,241
TOUCH,80,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,392823,39.2823,717600,0,3,0.0003,42,0,0.001,0,0,0.444,0.314,0.002,0,0.894,0,0,0.002,0,35.2941,503,56.3529,122.916,12,12
cTOUCH,80,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,804,0.0804,408878,0,3,0.0003,0,42,0.001,0,0.002,0.004,0.002,0.004,0,0.27,0,0,0.004,0.124,64.5161,1021,63.1613,202.955,63,63
dTOUCH,80,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,360369,36.0369,685177,0,3,0.0003,0,42,0.001,0,0,0.429,0.249,0.002,0,0.869,0,0,0.002,0.18,55.1724,811,43.1379,149.279,14,14
reTOUCH,80,1000,1000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,783,0.0783,273449,0,3,0.0003,0,42,0.001,0,0,0.002,0.001,0.001,0,0.544,0,0,0.001,0.268,111.765,398,115.176,121.075,35,35
TOUCH,80,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1646264,41.1566,3411800,0,16,0.0004,72,0,0.002,0,0,1.293,0.971,0.004,0,2.599,0,0,0.003,0,83.871,1544,62.1935,277.607,6,6
cTOUCH,80,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3470,0.08675,593228,0,16,0.0004,0,71,0.002,0,0.005,0.008,0.007,0.008,0,0.408,0,0,0.007,0.18,53.2258,1131,63.371,193.305,125,125
dTOUCH,80,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,1438244,35.9561,3607539,0,16,0.0004,0,72,0.002,0,0,1.281,0.966,0.008,0,2.591,0,0.001,0.008,0.315,85.2459,1828,33.2951,232.447,10,10
reTOUCH,80,2000,2000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3182,0.07955,1713083,0,16,0.0004,0,71,0.002,0,0.001,0.006,0.005,0.002,0,1.241,0,0,0.001,0.609,158.065,895,126.742,248.471,63,63
TOUCH,80,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3739896,41.5544,6741500,0,34,0.000377778,99,0,0.003,0,0.001,2.64,2.217,0.006,0,5.3,0,0,0.006,0,63.8298,1581,61.7234,247.845,18,18
cTOUCH,80,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,7834,0.0870444,1207338,0,34,0.000377778,0,99,0.003,0,0.017,0.012,0.008,0.014,0,0.6,0,0,0.012,0.252,68.1319,3705,64.8462,392.64,183,183
dTOUCH,80,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,3271218,36.3469,7569777,0,34,0.000377778,0,99,0.004,0,0,2.519,2.049,0.013,0,5.077,0,0,0.011,0.47,82.6087,2420,34.3913,253.515,17,17
reTOUCH,80,3000,3000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,7030,0.0781111,2529395,0,34,0.000377778,0,99,0.007,0,0.002,0.01,0.007,0.006,0,1.793,0,0,0.004,0.87,163.83,1228,125.553,277.721,95,95
TOUCH,80,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,6643867,41.5242,12690100,0,56,0.00035,128,0,0.009,0,0.001,4.358,3.751,0.008,0,8.754,0,0,0.007,0,75.8065,2219,62.4516,323.555,16,16
cTOUCH,80,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,14008,0.08755,2189907,0,56,0.00035,0,128,0.004,0,0.045,0.024,0.02,0.021,0,0.752,0,0,0.018,0.281,51.6667,3951,65.6,374.968,241,241
dTOUCH,80,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,5771488,36.0718,12632084,0,56,0.00035,0,128,0.004,0,0.001,4.176,3.608,0.017,0,8.402,0,0,0.016,0.568,87.6033,2236,34.0165,243.57,16,16
reTOUCH,80,4000,4000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,12581,0.0786312,2618800,0,56,0.00035,0,128,0.005,0,0.002,0.026,0.023,0.003,0,2.516,0.002,0,0.002,1.219,166.129,1561,126.968,296.66,125,125
TOUCH,80,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,10407530,41.6301,22510700,0,78,0.000312,161,0,0.005,0,0.001,6.559,5.746,0.012,0,13.156,0,0,0.011,0,78.9474,4278,63.6711,488.451,17,17
cTOUCH,80,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,21871,0.087484,9780867,0,78,0.000312,0,159,0.009,0,0.028,0.026,0.018,0.03,0,0.914,0,0,0.027,0.363,68.6275,4861,64.3203,482.274,307,307
dTOUCH,80,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,8943334,35.7733,23919350,0,78,0.000312,0,161,0.006,0,0.001,5.913,5.168,0.024,0,11.895,0,0,0.022,0.744,91.3907,4935,33.3046,400.257,14,14
reTOUCH,80,5000,5000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,19759,0.079036,3408183,0,78,0.000312,0,160,0.006,0,0.003,0.024,0.02,0.005,0,2.898,0.002,0,0.004,1.41,168.421,1701,129.474,323.377,153,153
TOUCH,80,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,14985150,41.6254,28431600,0,116,0.000322222,182,0,0.006,0,0.001,9.209,8.338,0.014,0,18.461,0,0,0.013,0,80.2198,4006,63.9341,432.662,19,19
cTOUCH,80,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,31621,0.0878361,5432994,0,116,0.000322222,0,180,0.013,0,0.08,0.036,0.03,0.033,0,1.02,0,0,0.029,0.347,66.4835,3414,64.9451,357.869,365,365
dTOUCH,80,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,12869144,35.7476,34442700,0,116,0.000322222,0,182,0.011,0,0.001,7.866,6.977,0.027,0,15.82,0.002,0,0.025,0.888,93.3333,6000,33.7833,445.942,13,13
reTOUCH,80,6000,6000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,28547,0.0792972,13715621,0,116,0.000322222,0,181,0.007,0,0.002,0.028,0.025,0.005,0,3.702,0,0,0.004,1.809,178.022,2061,129.879,435.267,183,183
TOUCH,80,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,20344659,41.5197,41691500,0,167,0.000340816,199,0,0.007,0,0.001,12.217,11.17,0.016,0,24.482,0.004,0,0.015,0,83.0189,5606,64.1604,544.906,19,19
cTOUCH,80,7000,7000,../data/RandomData-10K.bin,../data/RandomData-Normal-500-250-10K.bin,SGrid,2,4,100,43054,0.0878653,9154008,0,167,0.000340816,0,198,0.007,0,0.135,0.052,0.039,0.041,0,1.264,0,0,0.036,0.396,66.0377,3551,65.1038,344.601,425,425
