Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,67502000,83.3358,67502000,0,199922,0.246817,491,0,0.032,0,0.005,154.058,154.058,0.026,154.058,308.247,0,0,0.025,0,97.0803,7208,62.1095,618.299,1,1
cTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,14270246,17.6176,14339635,0,199922,0.246817,6032,523,0.028,0,0.018,34.042,34.024,0.063,34.024,68.304,0,0,0.058,0,91.5129,4913,42.2325,381.263,1,1
dTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,20956068,25.8717,20956068,0,199922,0.246817,6055,491,0.028,0,0.005,47.772,47.772,0.056,47.772,95.751,0,0,0.053,0,94.5736,2129,13.2016,135.518,1,1
reTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,10108748,12.4799,10108748,0,199922,0.246817,5838,867,0.025,0,0.01,23.058,23.043,0.006,23.038,46.2,0,0,0.005,0,98.5401,3547,82.4453,362.768,1,1
rereTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8381136,10.3471,8598114,0,199922,0.246817,5838,895,0.025,0,0.015,19.164,19.153,0.007,19.152,38.426,0,0,0.006,0,190.511,2358,82.2409,233.666,1,1
TOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,80739100,89.4616,80739100,0,228534,0.253223,491,0,0.027,0,0.004,184.952,184.952,0.027,184.952,370.02,0,0,0.026,0,97.931,6515,62.131,574.609,1,1
cTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13695591,15.1752,14275566,0,228534,0.253223,6347,513,0.03,0,0.018,32.851,32.84,0.065,32.838,65.93,0,0,0.06,0,89.5833,7966,42.1528,480.477,1,1
dTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,21743310,24.0923,21743310,0,228534,0.253223,6083,491,0.026,0,0.005,47.804,47.804,0.056,47.804,95.808,0,0,0.054,0,94.2857,1797,13.2,121.038,1,1
reTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8514698,9.43457,8900027,0,228534,0.253223,6329,827,0.027,0,0.011,19.677,19.662,0.008,19.66,39.449,0,0,0.006,0,97.931,2564,81.6828,330.553,1,1
rereTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,7547972,8.3634,8362962,0,228534,0.253223,6329,923,0.03,0,0.017,17.234,17.223,0.008,17.223,34.582,0,0,0.007,0,190.345,1456,81.0207,146.992,1,1
TOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,88940400,88.9404,88940400,0,252925,0.252925,491,0,0.035,0,0.005,208.282,208.282,0.03,208.282,416.706,0,0,0.029,0,97.3856,7677,62.1503,631.076,1,1
cTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13295253,13.2953,13335504,0,252925,0.252925,6643,759,0.034,0,0.019,32.36,32.348,0.072,32.348,64.973,0,0,0.066,0,91.7219,4609,41.7152,377.234,1,1
dTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,16497052,16.4971,16497052,0,252925,0.252925,6776,491,0.028,0,0.005,38.261,38.259,0.063,38.259,76.738,0,0,0.061,0,93.2203,823,11.8949,77.6561,1,1
reTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8672314,8.67231,8674204,0,252925,0.252925,6798,847,0.029,0,0.01,20.42,20.403,0.008,20.398,40.935,0,0,0.006,0,98.6928,2583,80.7516,327.812,1,1
rereTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,7243025,7.24303,7311712,0,252925,0.252925,6798,1171,0.031,0,0.017,16.911,16.906,0.007,16.904,33.934,0,0,0.005,0,190.196,1361,78.634,145.943,1,1
TOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,98754900,89.5736,98754900,0,257407,0.233476,491,0,0.032,0,0.005,230.589,230.588,0.034,230.588,461.324,0,0,0.032,0,97.4843,8177,62.9497,657.895,1,1
cTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13230234,12.0002,13310019,0,257407,0.233476,7201,488,0.031,0,0.019,31.722,31.71,0.075,31.71,63.699,0,0.001,0.069,0,88.2911,7810,42.1234,454.419,1,1
dTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,19377404,17.5759,19377404,0,257407,0.233476,7232,491,0.028,0,0.005,44.308,44.308,0.07,44.308,88.852,0,0,0.067,0,94.8052,1311,11.5877,90.6402,1,1
reTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8961713,8.12854,8970014,0,257407,0.233476,7240,859,0.033,0,0.012,21.395,21.389,0.009,21.385,42.9,0,0,0.007,0,99.3711,3534,81.1384,370.518,1,1
rereTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8346845,7.57083,8901905,0,257407,0.233476,7240,1005,0.033,0,0.018,19.172,19.155,0.008,19.153,38.465,0,0,0.006,0,190.566,1518,80.2201,176.908,1,1
TOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,102343300,84.5812,102343300,0,295481,0.244199,791,0,0.033,0,0.005,242.417,242.417,0.034,242.417,484.983,0,0.001,0.033,0,97.619,7262,60.7679,595.153,1,1
cTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13800589,11.4054,13949761,0,295481,0.244199,7249,488,0.032,0,0.021,32.859,32.844,0.078,32.841,65.983,0,0.001,0.073,0,89.759,7611,42.9608,437.549,1,1
dTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,27553610,22.7716,27553610,0,295481,0.244199,7538,791,0.035,0,0.005,62.652,62.65,0.07,62.65,125.565,0,0,0.067,0,94.6541,2360,11.9874,134.759,1,1
reTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,10424093,8.61495,10424093,0,295481,0.244199,7542,855,0.035,0,0.013,24.232,24.219,0.007,24.218,48.577,0,0,0.005,0,98.8095,3860,80.9702,382.834,1,1
rereTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8657277,7.15477,9161918,0,295481,0.244199,7542,1051,0.033,0,0.019,19.861,19.852,0.009,19.851,39.85,0,0,0.007,0,189.881,1374,79.8036,157.388,1,1
TOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,117043900,88.502,117043900,0,310380,0.234692,491,0,0.034,0,0.005,272.613,272.613,0.037,272.613,545.38,0,0,0.035,0,97.7143,8732,62.9086,675.111,1,1
cTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,26072820,19.7148,26269770,0,310380,0.234692,7176,408,0.04,0,0.023,61.838,61.811,0.081,61.81,123.967,0,0,0.075,0,92.7746,6369,44.5549,432.961,1,1
dTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,36414529,27.5346,36414529,0,310380,0.234692,7531,491,0.033,0,0.006,81.446,81.445,0.07,81.445,163.141,0,0,0.067,0,96.1424,2930,12.7448,161.759,1,1
reTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,10812612,8.17589,10812612,0,310380,0.234692,7585,842,0.035,0,0.013,25.679,25.663,0.011,25.659,51.479,0,0,0.009,0,98.8571,3273,83.2743,364.344,1,1
rereTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,11681011,8.83252,11839231,0,310380,0.234692,7585,1063,0.035,0,0.019,27.239,27.223,0.009,27.222,54.608,0,0,0.007,0,190.857,2304,82.0114,245.38,1,1
TOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,129553800,89.9679,129553800,0,325918,0.226332,491,0,0.032,0,0.005,304.26,304.26,0.038,304.26,608.675,0,0,0.036,0,97.8022,9677,63.2363,724.389,1,1
cTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,43996081,30.5528,44631991,0,325918,0.226332,6307,379,0.035,0,0.023,105.845,105.82,0.084,105.82,211.977,0,0,0.077,0,93.0556,8404,48.0944,527.952,1,1
dTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,48644740,33.7811,48644740,0,325918,0.226332,6678,491,0.04,0,0.006,110.188,110.184,0.073,110.184,220.651,0,0,0.069,0,96.3173,3502,15.9972,192.745,1,1
reTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,15909103,11.048,15909103,0,325918,0.226332,7039,893,0.035,0,0.013,37.606,37.58,0.013,37.579,75.339,0,0,0.01,0,98.9011,2847,88.2857,348.219,1,1
rereTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13827664,9.60254,13939459,0,325918,0.226332,7039,1011,0.035,0,0.021,33.688,33.668,0.01,33.665,67.513,0,0,0.008,0,190.11,2257,87.6374,238.665,1,1
TOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,138062500,88.36,138062500,0,330237,0.211352,491,0,0.039,0,0.006,326.067,326.067,0.04,326.067,652.309,0,0,0.038,0,97.3545,9732,63.5397,720.629,1,1
cTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,33970103,21.7409,34143802,0,330237,0.211352,6541,395,0.037,0,0.028,81.924,81.904,0.087,81.9,164.153,0,0,0.08,0,88.9182,9814,47.6623,531.881,1,1
dTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,60540072,38.7456,60540072,0,330237,0.211352,6343,491,0.039,0,0.007,142.423,142.421,0.078,142.421,285.133,0,0,0.074,0,96.4384,4799,18.2411,253.051,1,1
reTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,18120058,11.5968,18120058,0,330237,0.211352,7223,850,0.041,0,0.015,42.847,42.822,0.011,42.817,85.828,0,0,0.009,0,99.4709,3053,89.5608,358.153,1,1
rereTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,15271599,9.77382,15323474,0,330237,0.211352,7223,919,0.036,0,0.022,35.526,35.51,0.011,35.51,71.193,0,0,0.009,0,189.418,2470,89.1958,257.073,1,1
TOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,149787500,88.6317,149787500,0,344368,0.203768,491,0,0.037,0,0.006,353.068,353.068,0.045,353.068,706.315,0,0,0.042,0,97.9695,10272,63.4975,743.029,1,1
cTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,45470064,26.9054,46007639,0,344368,0.203768,6497,408,0.039,0,0.027,110.311,110.283,0.103,110.28,220.963,0,0,0.096,0,91.0941,9152,48.5878,535.336,1,1
dTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,58661037,34.7107,58661037,0,344368,0.203768,6827,491,0.042,0,0.007,134.366,134.366,0.084,134.366,269.035,0,0,0.081,0,95.5145,4283,17.6332,224.398,1,1
reTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,21734630,12.8607,21734630,0,344368,0.203768,7306,871,0.038,0,0.015,50.313,50.292,0.014,50.289,100.765,0,0,0.012,0,100,3292,90.4721,362.998,1,1
rereTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,19416213,11.4889,19678771,0,344368,0.203768,7306,912,0.039,0,0.022,45.01,44.985,0.013,44.981,90.171,0,0,0.01,0,191.371,3053,90.264,304.552,1,1
TOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,161581700,88.6594,161581700,0,411153,0.225598,491,0,0.137,0,0.007,377.632,377.632,0.046,377.632,755.644,0,0,0.044,0,98.0296,10755,64.0837,765.472,1,1
cTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,51643113,28.3364,52250353,0,411153,0.225598,6538,398,0.046,0,0.029,124.075,124.043,0.099,124.039,248.5,0,0,0.092,0,89.4349,8450,49.2973,515.93,1,1
dTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,58452982,32.073,58452982,0,411153,0.225598,7196,491,0.035,0,0.007,137.36,137.36,0.093,137.36,275.03,0,0,0.09,0,95.4082,4050,17.4031,208.859,1,1
reTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,23327150,12.7995,23327150,0,411153,0.225598,7369,851,0.038,0,0.015,55.089,55.065,0.01,55.064,110.307,0,0,0.007,0,99.5074,3056,92.5123,374.085,1,1
rereTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,22627972,12.4159,22629953,0,411153,0.225598,7369,913,0.038,0,0.024,52.428,52.411,0.009,52.405,105,0,0,0.007,0,190.64,1925,92.2069,234.08,1,1
TOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,171950200,87.7297,171950200,0,436364,0.222635,758,0,0.079,0,0.006,403.699,403.699,0.047,403.699,807.665,0,0,0.044,0,97.6415,11252,62.4623,780.575,1,1
cTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,63352645,32.3228,63709269,0,436364,0.222635,6948,379,0.036,0,0.028,148.185,148.146,0.103,148.143,296.707,0,0,0.095,0,92.217,10321,48.7571,589.269,1,1
dTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,48531452,24.7609,48531452,0,436364,0.222635,7368,758,0.041,0,0.008,107.761,107.761,0.089,107.761,215.837,0,0,0.085,0,93.6118,2604,17.1818,148.762,1,1
reTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,23827441,12.1569,23827441,0,436364,0.222635,7398,849,0.037,0,0.016,55.655,55.639,0.011,55.637,111.441,0,0,0.009,0,99.0566,4075,93.1745,392.846,1,1
rereTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,24108460,12.3002,25735036,0,436364,0.222635,7398,914,0.04,0,0.025,55.632,55.616,0.012,55.609,111.421,0,0,0.01,0,191.981,1683,92.8679,221.562,1,1
TOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,185407900,88.1845,185407900,0,452074,0.215017,783,0,0.04,0,0.007,427.083,427.083,0.047,427.083,854.356,0,0,0.045,0,98.1818,11769,62.35,800.372,1,1
cTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,54201224,25.7794,54873499,0,452074,0.215017,7481,535,0.042,0,0.029,127.109,127.086,0.109,127.082,254.581,0,0,0.102,0,93.6073,11493,47.9087,603.956,1,1
dTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,50648784,24.0898,50648784,0,452074,0.215017,7906,783,0.039,0,0.007,114.335,114.334,0.093,114.334,228.986,0,0,0.089,0,95.2607,2595,16.5758,145.734,1,1
reTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,25007702,11.8943,25007702,0,452074,0.215017,7796,846,0.041,0,0.016,58.939,58.909,0.01,58.903,118.017,0,0,0.008,0,99.0909,4297,92.5364,399.583,1,1
rereTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,26787492,12.7408,27124914,0,452074,0.215017,7796,879,0.041,0,0.025,64.042,64.015,0.012,64.014,128.245,0,0,0.01,0,192.273,1683,92.3864,219.372,1,1
TOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,204068300,90.697,204068300,0,471253,0.209446,491,0,0.069,0,0.007,495.549,495.549,0.06,495.549,991.372,0,0,0.057,0,98.6726,12675,64.1991,849.049,1,1
cTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,69500457,30.8891,71333423,0,471253,0.209446,8334,654,0.044,0,0.031,171.093,171.052,0.117,171.05,342.573,0,0,0.108,0,92.4945,15633,46.3841,746.88,1,1
dTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,74509068,33.1151,74509068,0,471253,0.209446,8179,491,0.045,0,0.008,168.019,168.019,0.096,168.019,336.38,0,0,0.092,0,95.9184,3995,16.2766,202.868,1,1
reTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,25409070,11.2929,25409070,0,471253,0.209446,8198,850,0.047,0,0.016,60.737,60.708,0.013,60.704,121.629,0,0,0.01,0,99.5575,4629,92.708,412.503,1,1
rereTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,27829316,12.3686,28013006,0,471253,0.209446,8198,884,0.04,0,0.026,63.81,63.783,0.012,63.779,127.777,0,0,0.01,0,191.593,1587,92.5575,215.15,1,1
