Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,80,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,129642150,360.117,30563600,0,1381,0.00383611,149,0,0.016,0,0.003,279.509,279.192,0.018,0,559.092,0.042,0,0.017,0,94.5055,5037,64.2967,527.111,6,6
cTOUCH,80,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1466676,4.0741,2384386,0,1381,0.00383611,3636,106,0.016,0,0.013,3.238,3.231,0.044,0,6.637,0,0,0.041,0.007,91.7582,5569,45.3736,421.328,365,365
dTOUCH,80,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,513883419,1427.45,6021924,0,1381,0.00383611,3979,149,0.015,0,0.003,31072,31071.4,0.035,0,62144.3,0.228,0.001,0.033,0.473,93.4524,887,16.8095,95.5659,12,12
reTOUCH,80,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,236906,0.658072,5548534,0,1305,0.003625,3697,497,0.03,0,0.006,0.544,0.538,0.006,0,1.319,0,0,0.004,0.071,191.209,2893,85.7802,363.408,274,274
TOUCH,80,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,150196888,306.524,39806900,0,1471,0.00300204,167,0,0.024,0,0.004,391.197,390.841,0.028,0,782.51,0.04,0,0.027,0,95.283,5198,64.4623,510.624,6,6
cTOUCH,80,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1777818,3.6282,4110070,0,1471,0.00300204,3691,204,0.024,0,0.018,3.911,3.902,0.06,0,8.048,0,0,0.042,0.009,85.3774,4830,47.6651,354.247,425,425
dTOUCH,80,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,367252634,749.495,14349037,0,1471,0.00300204,3810,167,0.019,0,0.004,1343.77,1343.08,0.042,0,2687.91,0.29,0,0.04,0.5,92.5373,1941,18.6169,145.97,16,16
reTOUCH,80,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,328148,0.66969,12326687,0,1471,0.00300204,3263,558,0.031,0,0.008,0.742,0.737,0.004,0,1.913,0,0,0.003,0.134,191.509,3505,96.0283,425.289,319,319
TOUCH,80,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,167424523,261.601,62413700,0,1674,0.00261562,191,0,0.019,0,0.004,393.114,392.656,0.023,0,786.324,0.05,0,0.022,0,98.3333,7798,65.075,708.877,3,3
cTOUCH,80,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2138250,3.34102,6090487,0,1674,0.00261562,4582,511,0.062,0,0.019,5.095,5.076,0.077,0,10.6,0,0,0.069,0.009,87.9668,3891,45.2573,318.64,483,483
dTOUCH,80,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,437469525,683.546,15462382,0,1674,0.00261562,4266,191,0.023,0,0.004,1005.96,1005.22,0.057,0,2012.18,0.317,0,0.055,0.558,94.1423,1649,15.6234,119.126,15,15
reTOUCH,80,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,346981,0.542158,16474450,0,1674,0.00261562,3840,372,0.051,0,0.01,0.875,0.866,0.008,0,2.23,0.002,0,0.007,0.149,190.833,3904,98.2333,467.384,361,361
TOUCH,95,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,168650012,674.6,24302600,0,1516,0.006064,30,0,0.014,0,0.003,395.234,394.714,0.016,0,790.536,0.068,0,0.014,0,97.3684,4732,65.3947,539.535,3,3
cTOUCH,95,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,991419,3.96568,978390,0,1516,0.006064,3468,1191,0.019,0,0.01,2.167,2.164,0.035,0,4.476,0.002,0,0.032,0.004,85.6209,1899,34.9085,191.326,307,307
dTOUCH,95,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,377029640,1508.12,6388260,0,1516,0.006064,3388,30,0.019,0,0.003,822.993,822.643,0.032,0,1646.11,0.152,0,0.03,0.273,96.0526,1149,10.6053,96.1941,7,7
reTOUCH,95,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,259044,1.03618,5009356,0,1516,0.006064,3309,365,0.013,0,0.006,0.579,0.575,0.004,0,1.456,0.002,0,0.003,0.125,186.842,2124,83.2368,303.756,229,229
TOUCH,95,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,276409907,767.805,30954700,0,1717,0.00476944,78,0,0.015,0,0.003,584.633,584.139,0.02,0,1169.34,0.078,0,0.018,0,95.6044,5107,65.0769,534.497,5,5
cTOUCH,95,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1790670,4.97408,2696149,0,1717,0.00476944,3412,43,0.023,0,0.013,4.222,4.217,0.041,0,8.614,0,0,0.038,0.007,90.6593,5853,46.9505,441.637,365,365
dTOUCH,95,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1084471452,3012.42,6731313,0,1717,0.00476944,3853,78,0.018,0,0.003,30331.5,30330.7,0.035,0,60663.2,0.3,0,0.033,0.707,93.5294,895,17.4235,101.415,12,12
reTOUCH,95,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,404919,1.12478,7253153,0,1717,0.00476944,3462,379,0.015,0,0.007,0.902,0.897,0.005,0,2.137,0,0,0.004,0.138,192.308,3049,89.6593,388.146,274,274
TOUCH,95,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,318993295,651.007,42048200,0,1827,0.00372857,81,0,0.051,0,0.003,1514.84,1514.28,0.023,0,3029.84,0.082,0,0.022,0,95.283,5579,65.2736,545.035,6,6
cTOUCH,95,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1979384,4.03956,4557534,0,1827,0.00372857,3532,114,0.026,0,0.018,4.348,4.335,0.052,0,8.906,0,0,0.048,0.008,86.7925,5052,48.8396,368.585,425,425
dTOUCH,95,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,715961174,1461.15,16607278,0,1827,0.00372857,3537,81,0.026,0,0.004,1553.16,1552.34,0.048,0,3106.5,0.192,0.001,0.047,0.724,94.1748,2186,18.4903,158.709,13,13
reTOUCH,95,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,478319,0.976161,15708206,0,1827,0.00372857,3121,422,0.026,0,0.009,1.063,1.059,0.006,0,2.688,0,0,0.005,0.237,193.396,3308,98.6509,432.051,319,319
TOUCH,95,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,356744944,557.414,63144000,0,2070,0.00323437,107,0,0.025,0,0.005,798.777,798.053,0.025,0,1597.67,0.096,0,0.024,0,99.1667,7893,65.775,717.521,2,2
cTOUCH,95,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2412818,3.77003,6575560,0,2070,0.00323437,4346,468,0.049,0,0.016,5.297,5.288,0.059,0,10.866,0.002,0,0.054,0.009,89.2116,4111,46.4149,329.607,483,483
dTOUCH,95,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,882207930,1378.45,21445090,0,2070,0.00323437,4138,107,0.02,0,0.004,1954.3,1953.46,0.052,0,3908.78,0.232,0,0.05,0.72,95.3975,2419,16.159,161.321,12,12
reTOUCH,95,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,524809,0.820014,21078115,0,2070,0.00323437,3435,243,0.026,0,0.01,1.311,1.304,0.008,0,3.223,0,0,0.006,0.256,190.833,4656,102.683,491.807,361,361
TOUCH,110,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,313151300,1252.61,24501200,0,1778,0.007112,5,0,0.012,0,0.003,727.976,727.308,0.016,0,1456.02,0.16,0,0.015,0,97.3684,4789,65.7237,545.902,3,3
cTOUCH,110,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1098341,4.39336,1197281,0,1778,0.007112,3362,1037,0.019,0,0.012,2.411,2.403,0.038,0,4.97,0,0,0.035,0.004,85.6209,1939,36.6078,202.316,307,307
dTOUCH,110,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,671409624,2685.64,6868980,0,1778,0.007112,3338,5,0.014,0,0.003,1436.01,1435.49,0.032,0,2872.14,0.232,0,0.031,0.402,95.3947,1255,10.9342,103.723,8,8
reTOUCH,110,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,341993,1.36797,5752877,0,1778,0.007112,3066,234,0.013,0,0.005,0.755,0.754,0.005,0,1.914,0,0,0.004,0.179,188.158,2304,88.1579,336.528,229,229
TOUCH,110,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,517317375,1436.99,31322700,0,2026,0.00562778,56,0,0.015,0,0.004,1147.38,1146.65,0.019,0,2294.84,0.126,0,0.018,0,95.6044,5171,65.3187,540.723,5,5
cTOUCH,110,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2086816,5.79671,3264450,0,2026,0.00562778,3270,3,0.022,0,0.013,4.658,4.652,0.041,0,9.488,0.002,0,0.038,0.007,89.011,5610,47.9505,427.648,365,365
dTOUCH,110,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2034796450,5652.21,7363573,0,2026,0.00562778,3781,56,0.025,0,0.004,4518.52,4517.19,0.038,0,9037.31,0.504,0,0.036,1.076,92.9412,894,17.6,105.261,13,13
reTOUCH,110,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,555381,1.54272,9684233,0,2026,0.00562778,3250,219,0.129,0,0.007,1.242,1.237,0.022,0,3.38,0,0,0.003,0.219,191.209,3096,93.7473,413.789,274,274
TOUCH,110,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,597217302,1218.81,43466800,0,2157,0.00440204,55,0,0.018,0,0.003,1295.94,1295.09,0.024,0,2591.97,0.134,0,0.023,0,96.2264,5839,65.5189,568.746,5,5
cTOUCH,110,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2391122,4.87984,5021543,0,2157,0.00440204,3435,64,0.02,0,0.017,5.199,5.186,0.072,0,10.69,0.001,0,0.044,0.01,87.2642,5158,49.533,376.28,425,425
dTOUCH,110,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1297480475,2647.92,22428370,0,2157,0.00440204,3330,55,0.018,0,0.003,2879.19,2878.03,0.048,0,5758.54,0.404,0.001,0.046,0.964,96.6507,3110,18.6029,217.344,8,8
reTOUCH,110,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,649175,1.32485,19360325,0,2157,0.00440204,2715,249,0.017,0,0.009,1.427,1.422,0.008,0,3.542,0.001,0,0.005,0.308,193.396,4182,104.113,470.399,319,319
TOUCH,110,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,674506413,1053.92,63432000,0,2456,0.0038375,71,0,0.02,0,0.004,1442.53,1441.45,0.024,0,2885.16,0.154,0,0.023,0,99.1667,7929,66.075,720.793,2,2
cTOUCH,110,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2690210,4.20345,7368977,0,2456,0.0038375,4165,402,0.027,0,0.017,5.726,5.715,0.056,0,11.672,0,0,0.052,0.009,89.6266,4241,47.4398,337.734,483,483
dTOUCH,110,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1581094159,2470.46,22637772,0,2456,0.0038375,4060,71,0.022,0,0.004,3568.23,3567.05,0.053,0,7136.64,0.362,0.001,0.051,1.003,95.8333,2521,16.4167,168.866,11,11
reTOUCH,110,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,722513,1.12893,23110281,0,2456,0.0038375,3267,191,0.032,0,0.011,1.577,1.572,0.009,0,3.995,0,0,0.007,0.366,193.333,5404,104.517,528.71,361,361
