Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
reTOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2799568,3.87483,12541779,99194,183738,0.254309,5274,765,0.028,0,0.01,6.082,6.075,0.008,0,12.389,0.102,0,0.006,0.007,99.2366,3268,83.6718,373.71,525,525
rereTOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2913232,4.03216,12271867,84866,183738,0.254309,5274,805,0.027,0,0.014,6.375,6.369,0.006,0,12.952,0.081,0.001,0.004,0.007,190.076,2014,83.3664,246.12,525,525
TOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,22818116,28.1705,67502000,16938184,199922,0.246817,491,0,0.026,0,0.005,45.764,44.809,0.029,0,91.65,1.671,0,0.028,0.113,97.0803,7208,62.1095,618.299,5,5
cTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2763246,3.41141,7273409,70334,199922,0.246817,6032,523,0.026,0,0.018,6.053,6.047,0.062,0,12.43,0.089,0,0.057,0.007,91.5129,4913,42.2325,381.263,543,543
dTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4027911,4.97273,20956068,76654,199922,0.246817,6055,491,0.028,0,0.005,8.871,8.806,0.057,0,17.953,0.102,0,0.054,0.003,94.5736,2129,13.2016,135.518,15,15
reTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2402565,2.96613,10108748,74134,199922,0.246817,5838,867,0.025,0,0.01,5.19,5.183,0.006,0,10.582,0.09,0,0.005,0.008,98.5401,3547,82.4453,362.768,549,549
rereTOUCH,50,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2624592,3.24024,8598114,83111,199922,0.246817,5838,895,0.028,0,0.015,5.78,5.768,0.007,0,11.771,0.082,0,0.006,0.01,190.511,2358,82.2409,233.666,549,549
TOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,25702973,28.4797,80739100,19256483,228534,0.253223,491,0,0.029,0,0.005,50.069,49.031,0.029,0,100.264,1.836,0,0.028,0.114,97.931,6515,62.131,574.609,4,4
cTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3182598,3.52642,3097555,104734,228534,0.253223,6347,513,0.027,0,0.017,6.948,6.941,0.067,0,14.274,0.125,0,0.063,0.009,89.5833,7966,42.1528,480.477,577,577
dTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4068345,4.50786,21743310,133346,228534,0.253223,6083,491,0.027,0,0.005,8.85,8.776,0.06,0,17.91,0.121,0,0.058,0.002,94.2857,1797,13.2,121.038,17,17
reTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3001217,3.32545,8900027,106139,228534,0.253223,6329,827,0.027,0,0.011,6.599,6.592,0.01,0,13.46,0.13,0,0.008,0.008,97.931,2564,81.6828,330.553,581,581
rereTOUCH,50,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3153298,3.49396,8362962,139435,228534,0.253223,6329,923,0.034,0,0.018,6.751,6.743,0.007,0,13.738,0.096,0,0.005,0.007,190.345,1456,81.0207,146.992,581,581
TOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,27879101,27.8791,88940400,20699492,252925,0.252925,491,0,0.033,0,0.005,54.302,53.156,0.03,0,108.742,2.035,0,0.029,0.121,97.3856,7677,62.1503,631.076,5,5
cTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3823427,3.82343,4993946,83705,252925,0.252925,6643,759,0.032,0,0.02,8.327,8.315,0.071,0,17.082,0.146,0,0.066,0.008,91.7219,4609,41.7152,377.234,605,605
dTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4272470,4.27247,16497052,142492,252925,0.252925,6776,491,0.029,0,0.006,9.352,9.268,0.063,0,18.926,0.134,0,0.061,0.002,93.2203,823,11.8949,77.6561,21,21
reTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3181670,3.18167,8674204,80430,252925,0.252925,6798,847,0.03,0,0.012,6.91,6.906,0.008,0,14.088,0.135,0,0.007,0.008,98.6928,2583,80.7516,327.812,613,613
rereTOUCH,50,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3430949,3.43095,7311712,148601,252925,0.252925,6798,1171,0.031,0,0.019,7.33,7.325,0.007,0,14.908,0.104,0.001,0.005,0.008,190.196,1361,78.634,145.943,613,613
TOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,28437145,25.7933,98754900,21071481,257407,0.233476,491,0,0.035,0,0.005,56.257,55.096,0.034,0,112.667,2.06,0,0.032,0.123,97.4843,8177,62.9497,657.895,5,5
cTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3561684,3.23055,2087791,82881,257407,0.233476,7201,488,0.036,0,0.019,7.72,7.705,0.075,0,15.865,0.129,0,0.07,0.009,88.2911,7810,42.1234,454.419,633,633
dTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4373563,3.96695,19377404,137798,257407,0.233476,7232,491,0.034,0,0.005,9.966,9.883,0.069,0,20.179,0.132,0,0.067,0.005,94.8052,1311,11.5877,90.6402,17,17
reTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2975746,2.69909,8970014,81263,257407,0.233476,7240,859,0.031,0,0.012,6.481,6.469,0.009,0,13.228,0.132,0,0.007,0.008,99.3711,3534,81.1384,370.518,637,637
rereTOUCH,50,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3101258,2.81293,8901905,126221,257407,0.233476,7240,1005,0.03,0,0.017,6.725,6.72,0.007,0,13.688,0.099,0,0.005,0.009,190.566,1518,80.2201,176.908,637,637
TOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,32744961,27.062,102343300,24114946,295481,0.244199,791,0,0.03,0,0.005,64.812,63.504,0.038,0,129.771,2.338,0,0.037,0.131,97.619,7262,60.7679,595.153,5,5
cTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4002426,3.30779,3448760,114949,295481,0.244199,7249,488,0.029,0,0.021,8.535,8.515,0.082,0,17.531,0.154,0,0.076,0.011,89.759,7611,42.9608,437.549,665,665
dTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5338494,4.41198,27553610,149368,295481,0.244199,7538,791,0.033,0,0.006,11.676,11.569,0.07,0,23.61,0.169,0,0.068,0.005,94.6541,2360,11.9874,134.759,18,18
reTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3858812,3.1891,10424093,113624,295481,0.244199,7542,855,0.028,0,0.015,8.294,8.285,0.009,0,16.888,0.157,0,0.007,0.009,98.8095,3860,80.9702,382.834,673,673
rereTOUCH,50,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3980603,3.28975,9161918,140427,295481,0.244199,7542,1051,0.03,0,0.021,8.633,8.631,0.008,0,17.528,0.118,0,0.006,0.009,189.881,1374,79.8036,157.388,673,673
TOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,34576321,26.1447,117043900,25242153,310380,0.234692,491,0,0.034,0,0.006,67.57,66.19,0.037,0,135.296,2.46,0,0.035,0.141,97.7143,8732,62.9086,675.111,5,5
cTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5100695,3.85686,12960132,120777,310380,0.234692,7176,408,0.035,0,0.022,11.169,11.152,0.084,0,22.833,0.163,0.001,0.078,0.012,92.7746,6369,44.5549,432.961,693,693
dTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6391552,4.83293,36414529,156427,310380,0.234692,7531,491,0.033,0,0.006,13.923,13.824,0.074,0,28.104,0.162,0,0.071,0.003,96.1424,2930,12.7448,161.759,14,14
reTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3646965,2.75763,10812612,131098,310380,0.234692,7585,842,0.034,0,0.013,7.848,7.837,0.009,0,16.006,0.154,0.001,0.008,0.011,98.8571,3273,83.2743,364.344,701,701
rereTOUCH,50,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3987712,3.01528,11839231,113879,310380,0.234692,7585,1063,0.034,0,0.021,8.642,8.637,0.008,0,17.566,0.125,0,0.006,0.01,190.857,2304,82.0114,245.38,701,701
TOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,36264339,25.1836,129553800,26447590,325918,0.226332,491,0,0.033,0,0.005,71.481,70.027,0.04,0,143.122,2.603,0,0.038,0.143,97.8022,9677,63.2363,724.389,5,5
cTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6256866,4.34505,22292940,121357,325918,0.226332,6307,379,0.037,0,0.024,13.369,13.359,0.089,0,27.281,0.188,0,0.082,0.014,93.0556,8404,48.0944,527.952,721,721
dTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7362201,5.11264,48644740,139610,325918,0.226332,6678,491,0.034,0,0.006,16.346,16.237,0.08,0,32.968,0.178,0,0.077,0.002,96.3173,3502,15.9972,192.745,14,14
reTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4123376,2.86346,15909103,126978,325918,0.226332,7039,893,0.033,0,0.014,8.987,8.972,0.01,0,18.286,0.162,0.001,0.008,0.01,98.9011,2847,88.2857,348.219,729,729
rereTOUCH,50,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4491259,3.11893,13939459,102529,325918,0.226332,7039,1011,0.033,0,0.021,9.805,9.798,0.011,0,19.887,0.112,0,0.008,0.012,190.11,2257,87.6374,238.665,729,729
TOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,36782104,23.5405,138062500,26767614,330237,0.211352,491,0,0.034,0,0.006,72.053,70.588,0.039,0,144.266,2.6,0,0.037,0.154,97.3545,9732,63.5397,720.629,6,6
cTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5703020,3.64993,13416407,126044,330237,0.211352,6541,395,0.034,0,0.027,12.346,12.333,0.089,0,25.22,0.177,0,0.083,0.013,88.9182,9814,47.6623,531.881,759,759
dTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8197368,5.24632,60540072,157841,330237,0.211352,6343,491,0.038,0,0.006,18.013,17.899,0.079,0,36.307,0.176,0,0.076,0.004,96.4384,4799,18.2411,253.051,14,14
reTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4271200,2.73357,18120058,130214,330237,0.211352,7223,850,0.042,0,0.014,9.21,9.201,0.011,0,18.775,0.176,0,0.009,0.013,99.4709,3053,89.5608,358.153,757,757
rereTOUCH,50,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4624045,2.95939,15323474,103528,330237,0.211352,7223,919,0.034,0,0.023,10.139,10.128,0.009,0,20.574,0.128,0,0.007,0.011,189.418,2470,89.1958,257.073,757,757
TOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,38445986,22.7491,149787500,27846479,344368,0.203768,491,0,0.038,0,0.006,75.544,74.025,0.044,0,151.267,2.703,0,0.042,0.158,97.9695,10272,63.4975,743.029,5,5
cTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6792373,4.01916,25926918,131645,344368,0.203768,6497,408,0.036,0,0.028,14.722,14.7,0.099,0,30.018,0.2,0,0.092,0.013,91.0941,9152,48.5878,535.336,787,787
dTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9143224,5.41019,58661037,164172,344368,0.203768,6827,491,0.04,0,0.006,20.013,19.897,0.081,0,40.319,0.187,0,0.077,0.004,95.5145,4283,17.6332,224.398,18,18
reTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4764706,2.81935,21734630,136747,344368,0.203768,7306,871,0.04,0,0.014,10.476,10.458,0.013,0,21.32,0.185,0,0.01,0.013,100,3292,90.4721,362.998,789,789
rereTOUCH,50,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5020812,2.97089,19678771,107208,344368,0.203768,7306,912,0.035,0,0.025,11.046,11.038,0.01,0,22.417,0.145,0,0.008,0.011,191.371,3053,90.264,304.552,789,789
TOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,45500353,24.9659,161581700,33288244,411153,0.225598,491,0,0.038,0,0.006,90.026,88.22,0.046,0,180.235,3.254,0,0.044,0.167,98.0296,10755,64.0837,765.472,5,5
cTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7344109,4.02969,31971862,148653,411153,0.225598,6538,398,0.039,0,0.032,15.831,15.812,0.101,0,32.315,0.248,0,0.094,0.014,89.4349,8450,49.2973,515.93,815,815
dTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9673450,5.30779,58452982,179543,411153,0.225598,7196,491,0.041,0,0.007,21.225,21.088,0.084,0,42.756,0.229,0,0.08,0.004,95.4082,4050,17.4031,208.859,19,19
reTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6613744,3.62894,23327150,150989,411153,0.225598,7369,851,0.039,0,0.017,14.277,14.266,0.012,0,28.997,0.25,0,0.01,0.012,99.5074,3056,92.5123,374.085,813,813
rereTOUCH,50,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7280276,3.99466,22629953,215519,411153,0.225598,7369,913,0.041,0,0.025,15.966,15.959,0.011,0,32.295,0.171,0,0.008,0.013,190.64,1925,92.2069,234.08,813,813
TOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,48253816,24.6193,171950200,35327889,436364,0.222635,758,0,0.044,0,0.007,95.704,93.75,0.046,0,191.605,3.532,0,0.044,0.176,97.6415,11252,62.4623,780.575,6,6
cTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7525633,3.83961,33650536,166606,436364,0.222635,6948,379,0.04,0.001,0.028,16.399,16.382,0.108,0,33.517,0.293,0,0.101,0.014,92.217,10321,48.7571,589.269,849,849
dTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9257787,4.72336,48531452,187902,436364,0.222635,7368,758,0.041,0,0.008,20.251,20.11,0.092,0,40.828,0.225,0,0.09,0.007,93.6118,2604,17.1818,148.762,27,27
reTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6691316,3.41394,23827441,164563,436364,0.222635,7398,849,0.045,0,0.015,14.53,14.516,0.016,0,29.551,0.261,0.001,0.013,0.015,99.0566,4075,93.1745,392.846,849,849
rereTOUCH,50,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7268365,3.70835,25735036,223479,436364,0.222635,7398,914,0.038,0,0.025,15.853,15.837,0.013,0,32.084,0.183,0,0.011,0.013,191.981,1683,92.8679,221.562,849,849
TOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,49980779,23.7721,185407900,36486125,452074,0.215017,783,0,0.039,0,0.007,99.939,97.904,0.047,0,200.068,3.668,0,0.045,0.187,98.1818,11769,62.35,800.372,5,5
cTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8013833,3.81157,22358528,179214,452074,0.215017,7481,535,0.039,0,0.029,17.435,17.418,0.109,0,35.563,0.272,0,0.102,0.014,93.6073,11493,47.9087,603.956,877,877
dTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9838242,4.67931,50648784,189995,452074,0.215017,7906,783,0.038,0,0.009,21.56,21.413,0.098,0,43.448,0.242,0,0.093,0.004,95.2607,2595,16.5758,145.734,21,21
reTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7085941,3.37025,25007702,179911,452074,0.215017,7796,846,0.04,0,0.017,15.309,15.29,0.013,0,31.103,0.288,0,0.011,0.013,99.0909,4297,92.5364,399.583,881,881
rereTOUCH,50,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7614896,3.62183,27124914,222185,452074,0.215017,7796,879,0.043,0,0.028,16.607,16.599,0.01,0,33.605,0.182,0,0.008,0.014,192.273,1683,92.3864,219.372,881,881
TOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,51871415,23.054,204068300,37942287,471253,0.209446,491,0,0.039,0,0.008,103.1,100.969,0.049,0,206.395,3.844,0,0.047,0.194,98.6726,12675,64.1991,849.049,4,4
cTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8449893,3.75551,19686029,185771,471253,0.209446,8334,654,0.04,0,0.029,18.2,18.179,0.11,0,37.11,0.28,0,0.102,0.015,92.4945,15633,46.3841,746.88,907,907
dTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,11062999,4.91689,74509068,206134,471253,0.209446,8179,491,0.042,0,0.007,26.126,25.959,0.097,0,52.589,0.262,0.001,0.092,0.006,95.9184,3995,16.2766,202.868,19,19
reTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7304047,3.24624,25409070,194242,471253,0.209446,8198,850,0.041,0,0.017,15.987,15.977,0.012,0,32.459,0.279,0,0.01,0.015,99.5575,4629,92.708,412.503,905,905
rereTOUCH,50,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7914840,3.51771,28013006,229539,471253,0.209446,8198,884,0.039,0,0.028,17.379,17.365,0.015,0,35.174,0.21,0,0.012,0.014,191.593,1587,92.5575,215.15,905,905
