Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
rereTOUCH,11,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,413212,0.645644,6175014,393,2744,0.0042875,6039,1958,0.027,0,0.012,0.905,0.899,0.005,0,1.914,0.002,0,0.004,0.005,182.5,6467,70.2333,592.252,481,481
TOUCH,11,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3647920,3.64792,78909900,3231760,4350,0.00435,1117,0,0.032,0,0.005,15.38,11.641,0.033,0,30.902,0.146,0,0.031,0,96.732,6012,58.0588,521.957,6,6
cTOUCH,11,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1460488,1.46049,2868868,903,4350,0.00435,7995,1615,0.024,0,0.017,3.146,3.136,0.071,0,6.533,0,0,0.066,0.006,89.0728,4550,34.404,323.895,605,605
dTOUCH,11,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,106862,0.106862,14753505,50443,4350,0.00435,7616,1117,0.031,0,0.005,0.28,0.269,0.062,0,0.783,0.003,0,0.06,0.009,94.386,1350,9.54386,88.5114,17,17
reTOUCH,11,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,395730,0.39573,1043937,451,4350,0.00435,8301,2312,0.031,0,0.011,0.866,0.857,0.01,0,1.85,0.002,0,0.009,0.006,166.013,1255,61.3529,151.02,613,613
rereTOUCH,11,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,382308,0.382308,1031937,451,4350,0.00435,8301,2312,0.033,0,0.015,0.837,0.83,0.009,0,1.802,0.002,0,0.007,0.005,180.392,7706,61.4706,621.247,613,613
TOUCH,13,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4721579,13.1155,28199700,4183869,3491,0.00969722,715,0,0.022,0,0.003,16.554,12.881,0.017,0,33.195,0.198,0,0.016,0,93.4066,4662,58.0769,487.397,7,7
cTOUCH,13,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,544401,1.51222,293969,704,3491,0.00969722,4784,1004,0.017,0,0.01,1.171,1.165,0.04,0,2.489,0,0.001,0.037,0.004,86.8132,4215,34.1319,313.913,365,365
dTOUCH,13,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,135059,0.375164,4473553,76128,3491,0.00969722,4749,715,0.024,0,0.003,0.334,0.32,0.037,0,0.815,0.008,0,0.037,0.01,90.7975,545,11.3804,60.1282,16,16
reTOUCH,13,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,265295,0.736931,740007,517,3480,0.00966667,4821,1718,0.014,0,0.006,0.585,0.579,0.005,0,1.23,0,0,0.004,0.004,170.33,784,60.011,136.266,365,365
rereTOUCH,13,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,330580,0.918278,1950255,556,3480,0.00966667,4821,1718,0.015,0,0.009,0.718,0.71,0.004,0,1.504,0,0,0.003,0.005,181.319,4627,63.8022,482.628,365,365
TOUCH,13,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5668881,8.85763,55920800,5042720,4166,0.00650938,905,0,0.024,0,0.004,20.088,14.988,0.023,0,40.28,0.246,0,0.022,0,97.5,6945,59.125,631.345,4,4
cTOUCH,13,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,744502,1.16328,1175653,816,4166,0.00650938,6836,1665,0.022,0,0.013,1.604,1.597,0.055,0,3.4,0.002,0,0.051,0.004,86.3071,2252,31.1162,208.855,483,483
dTOUCH,13,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,162458,0.253841,9064275,86882,4166,0.00650938,6546,905,0.022,0,0.004,0.369,0.354,0.051,0,0.912,0.006,0,0.049,0.012,95.1327,1085,7.23009,73.6402,12,12
reTOUCH,13,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,317687,0.496386,1368590,575,4166,0.00650938,5976,1827,0.019,0,0.009,0.701,0.695,0.007,0,1.484,0.001,0,0.006,0.005,163.333,1107,68.3083,175.756,481,481
rereTOUCH,13,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,490571,0.766517,6790344,722,4166,0.00650938,5976,1827,0.023,0,0.012,1.069,1.056,0.007,0,2.234,0,0,0.005,0.005,184.167,6671,72.4583,610.968,481,481
TOUCH,13,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7930130,7.93013,79537000,7073545,6435,0.006435,1077,0,0.027,0,0.005,27.605,21.951,0.034,0,55.345,0.33,0,0.033,0,96.732,6109,58.3203,528.031,6,6
cTOUCH,13,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1550510,1.55051,3026908,1516,6435,0.006435,7950,1548,0.028,0,0.017,3.352,3.347,0.069,0,6.948,0.001,0,0.064,0.006,89.7351,4602,34.7748,328.296,605,605
dTOUCH,13,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,184695,0.184695,13927180,95493,6435,0.006435,7649,1077,0.029,0,0.005,0.453,0.436,0.061,0,1.122,0.012,0,0.059,0.011,94.0351,1067,9.47368,75.883,18,18
reTOUCH,13,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,464683,0.464683,1215122,655,6435,0.006435,8201,2153,0.031,0,0.012,1.018,1.016,0.008,0,2.155,0.002,0,0.006,0.006,167.32,1433,63.0458,166.551,613,613
rereTOUCH,13,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,450451,0.450451,1257723,655,6435,0.006435,8201,2153,0.029,0,0.015,0.975,0.967,0.009,0,2.075,0.002,0,0.007,0.006,181.046,7868,63.183,634.478,613,613
TOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9682923,26.897,28286000,8571856,5110,0.0141944,702,0,0.016,0,0.003,28.733,23.303,0.018,0,57.542,0.432,0,0.017,0,93.4066,4676,58.2198,488.857,7,7
cTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,590767,1.64102,954909,1094,5110,0.0141944,4766,968,0.015,0,0.01,1.299,1.294,0.041,0,2.743,0.002,0,0.038,0.004,85.7143,4267,34.4286,317.538,365,365
dTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,237055,0.658486,4665942,139360,5110,0.0141944,4705,702,0.025,0,0.003,0.538,0.519,0.036,0,1.218,0.008,0,0.035,0.013,92.0245,582,11.6503,62.5236,14,14
reTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,321679,0.893553,848753,778,5110,0.0141944,4779,1643,0.018,0,0.007,0.718,0.712,0.005,0,1.506,0.002,0,0.004,0.003,172.527,871,61.2967,147.447,365,365
rereTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,432451,1.20125,2049468,946,5110,0.0141944,4779,1643,0.019,0,0.008,0.992,0.989,0.005,0,2.062,0.002,0,0.004,0.005,183.516,4740,65.5055,494.453,365,365
TOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,11636566,18.1821,56143900,10275762,6046,0.00944688,894,0,0.02,0,0.004,35.149,28.085,0.024,0,70.395,0.504,0,0.023,0,97.5,6981,59.2167,634.598,4,4
cTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,800960,1.2515,1331282,1153,6046,0.00944688,6794,1585,0.025,0,0.014,1.726,1.723,0.055,0,3.655,0,0.001,0.051,0.004,86.3071,2284,31.6224,213.602,483,483
dTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,278674,0.435428,9312332,158725,6046,0.00944688,6438,894,0.023,0,0.004,0.631,0.613,0.048,0,1.43,0.012,0,0.045,0.012,94.2478,1115,7.70354,76.08,14,14
reTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,367156,0.573681,1525426,897,6024,0.0094125,5886,1726,0.02,0,0.01,0.813,0.805,0.006,0,1.712,0.001,0,0.005,0.005,166.667,1237,69.9,190.869,481,481
rereTOUCH,15,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,550706,0.860478,7163771,1189,5964,0.00931875,5886,1726,0.023,0,0.012,1.194,1.188,0.007,0,2.488,0.002,0,0.005,0.006,183.333,6836,74.5833,626.205,481,481
TOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,16132685,16.1327,80020200,14310128,9182,0.009182,1046,0,0.03,0,0.005,49.157,41.532,0.033,0,98.451,0.696,0,0.032,0,96.732,6188,58.5229,532.911,6,6
cTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1670772,1.67077,3195571,2309,9182,0.009182,7891,1429,0.027,0,0.017,3.571,3.561,0.071,0,7.391,0.001,0.001,0.066,0.006,90.0662,4654,35.3642,333.03,605,605
dTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,327099,0.327099,12725600,180094,9182,0.009182,7788,1046,0.027,0,0.005,0.765,0.745,0.061,0,1.746,0.014,0,0.059,0.013,91.5789,795,9.00351,57.9264,25,25
reTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,540189,0.540189,1482291,945,9182,0.009182,8026,2025,0.027,0,0.011,1.196,1.189,0.009,0,2.504,0.002,0,0.007,0.007,167.974,1599,65.0261,183.566,613,613
rereTOUCH,15,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,533278,0.533278,1571764,945,9182,0.009182,8026,2025,0.031,0,0.016,1.159,1.153,0.008,0,2.445,0.002,0,0.007,0.006,181.699,7998,65.1765,645.087,613,613
TOUCH,17,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,18415962,51.1555,28376600,16407540,7320,0.0203333,686,0,0.018,0,0.002,51.567,44.156,0.018,0,103.212,0.82,0,0.018,0,92.3077,4690,58.3956,490.295,8,8
cTOUCH,17,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,633088,1.75858,1025225,1612,7320,0.0203333,4749,940,0.018,0,0.01,1.383,1.378,0.041,0,2.918,0.004,0,0.037,0.004,85.7143,4334,34.6758,322.415,365,365
dTOUCH,17,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,392928,1.09147,4033480,246592,7320,0.0203333,4630,686,0.015,0,0.004,0.843,0.821,0.035,0,1.808,0.014,0,0.033,0.015,90.8537,527,12.0061,62.0774,16,16
reTOUCH,17,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,376660,1.04628,1010405,1164,7320,0.0203333,4746,1571,0.018,0,0.007,0.824,0.824,0.005,0,1.72,0.004,0,0.004,0.003,174.725,935,62.4505,157.011,365,365
rereTOUCH,17,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,473780,1.31606,2268156,1559,7320,0.0203333,4746,1571,0.014,0,0.009,1.023,1.02,0.005,0,2.114,0.002,0,0.004,0.005,184.615,4856,67.1429,506.799,365,365
TOUCH,17,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,22159425,34.6241,56282300,19648172,8722,0.0136281,882,0,0.023,0,0.004,60.345,49.631,0.023,0,120.792,1.003,0,0.022,0,97.5,7001,59.3167,636.411,4,4
cTOUCH,17,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,858769,1.34183,1321599,1762,8722,0.0136281,6755,1543,0.025,0,0.015,1.847,1.84,0.057,0,3.904,0.004,0,0.053,0.005,87.1369,2313,31.9585,217.79,483,483
dTOUCH,17,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,459904,0.7186,9647296,280100,8722,0.0136281,6280,882,0.027,0,0.004,0.999,0.975,0.048,0,2.177,0.018,0,0.046,0.015,95.1327,1162,8.40265,80.3956,12,12
reTOUCH,17,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,435845,0.681008,1844512,1433,8722,0.0136281,5804,1611,0.025,0,0.009,0.955,0.95,0.006,0,2.005,0.001,0,0.005,0.006,168.333,1347,71.5417,200.218,481,481
rereTOUCH,17,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,671930,1.04989,7816996,2070,8722,0.0136281,5804,1611,0.022,0,0.013,1.438,1.43,0.007,0,2.972,0.002,0,0.005,0.005,184.167,7018,76.7833,642.956,481,481
TOUCH,17,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,30297644,30.2976,80441100,27001385,12968,0.012968,1027,0,0.028,0,0.005,81.677,71.025,0.033,0,163.489,1.359,0,0.031,0,96.732,6256,58.6471,537.201,6,6
cTOUCH,17,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1790733,1.79073,3436960,3640,12968,0.012968,7833,1376,0.036,0,0.018,3.839,3.831,0.076,0,7.961,0.004,0,0.071,0.007,90.0662,4785,35.7318,340.909,605,605
dTOUCH,17,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,551919,0.551919,12592850,321225,12968,0.012968,7730,1027,0.032,0,0.005,1.195,1.168,0.064,0,2.622,0.02,0,0.061,0.016,91.958,771,9.15385,57.2323,24,24
reTOUCH,17,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,665017,0.665017,1815754,1394,12968,0.012968,7949,1916,0.028,0,0.011,1.457,1.452,0.009,0,3.028,0.003,0,0.007,0.007,169.281,1750,66.2418,200.835,613,613
rereTOUCH,17,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,656625,0.656625,2147158,1394,12968,0.012968,7949,1916,0.027,0,0.016,1.422,1.415,0.009,0,2.966,0.004,0,0.007,0.006,183.66,8108,66.3987,654.319,613,613
