Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,88188,0.108874,60415100,73354,500,0.000617284,1241,0,0.025,0,0.004,1.978,1.126,0.027,0,4.071,0.002,0,0.026,0,96.3504,7061,56.635,601.972,6,6
cTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,650736,0.803378,494736,24,500,0.000617284,7743,2256,0.025,0,0.015,1.494,1.487,0.063,0,3.206,0,0,0.058,0.005,91.1439,3828,29.524,288.63,543,543
dTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8790,0.0108519,9955462,2604,500,0.000617284,7764,1241,0.027,0,0.004,0.041,0.037,0.051,0,0.27,0,0.001,0.049,0.003,94.7581,923,6.85887,63.4728,14,14
reTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,207784,0.256523,606080,24,500,0.000617284,7634,2668,0.027,0,0.01,0.482,0.48,0.006,0,1.062,0,0,0.005,0.005,157.664,539,56.1898,116.597,549,549
rereTOUCH,5,9000,9000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,239837,0.296095,1024346,37,500,0.000617284,7634,3716,0.025,0,0.014,0.535,0.532,0.006,0,1.171,0,0,0.005,0.004,178.102,382,48.5401,12.3985,549,549
TOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,125234,0.138763,71274800,105061,690,0.000764543,1242,0,0.03,0,0.004,2.137,1.292,0.028,0,4.4,0.004,0,0.027,0,97.2414,4495,56.9517,480.671,5,5
cTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,833272,0.923293,2271641,36,690,0.000764543,7526,1552,0.031,0,0.016,1.895,1.887,0.07,0,4.039,0,0,0.065,0.006,88.8889,5399,34.4514,359.117,577,577
dTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10377,0.0114981,13550908,2878,690,0.000764543,7643,1242,0.026,0,0.005,0.045,0.04,0.056,0,0.292,0,0,0.052,0.005,93.9623,1407,8.23019,87.7705,17,17
reTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,191424,0.212104,532622,36,690,0.000764543,8088,2913,0.03,0,0.011,0.439,0.437,0.007,0,0.986,0,0,0.005,0.005,157.931,862,55.1655,122.548,581,581
rereTOUCH,5,9500,9500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,214169,0.237306,384184,18,690,0.000764543,8088,6373,0.028,0,0.015,0.494,0.494,0.007,0,1.098,0.001,0,0.005,0.003,177.241,262,31.3034,23.8846,581,581
TOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,126676,0.126676,76470700,105673,714,0.000714,1245,0,0.028,0,0.005,2.184,1.281,0.03,0,4.496,0.006,0,0.028,0,96.732,5764,57.2222,502.658,6,6
cTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1121080,1.12108,2007435,84,714,0.000714,8101,1947,0.028,0,0.017,2.493,2.488,0.068,0,5.229,0,0,0.063,0.007,88.7417,3989,32.9536,293.448,605,605
dTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10839,0.010839,10136900,2975,714,0.000714,7904,1245,0.031,0,0.005,0.05,0.045,0.056,0,0.312,0,0,0.054,0.005,92.5532,742,8.69858,56.0592,22,22
reTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,181956,0.181956,545713,64,714,0.000714,8488,2973,0.032,0,0.011,0.424,0.423,0.007,0,0.963,0,0.001,0.005,0.005,156.209,679,55.8105,114.273,613,613
rereTOUCH,5,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,195684,0.195684,346680,8,714,0.000714,8488,6787,0.029,0,0.015,0.446,0.445,0.007,0,1.002,0,0,0.005,0.003,176.471,258,30.8824,23.5626,613,613
TOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,131981,0.119711,85559000,110462,742,0.000673016,1260,0,0.028,0,0.005,2.323,1.377,0.034,0,4.782,0.004,0,0.032,0,96.8553,6264,58.1132,529.685,6,6
cTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,981266,0.890037,978739,84,742,0.000673016,8474,1807,0.029,0,0.019,2.237,2.227,0.074,0,4.737,0,0,0.068,0.007,87.0253,5506,33.9209,339.829,633,633
dTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10771,0.00976961,13260528,2840,742,0.000673016,8629,1260,0.028,0,0.005,0.053,0.05,0.063,0,0.329,0,0,0.06,0.003,92.8814,1026,7.62373,63.1651,22,22
reTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,241218,0.218792,602142,64,742,0.000673016,8829,3133,0.033,0,0.012,0.567,0.56,0.009,0,1.256,0.001,0,0.007,0.006,157.233,748,56.8428,116.146,637,637
rereTOUCH,5,10500,10500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,253706,0.230119,659171,48,742,0.000673016,8829,5784,0.027,0,0.016,0.595,0.592,0.007,0,1.3,0,0,0.005,0.004,174.214,342,40.1698,26.4307,637,637
TOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,161748,0.133676,90183900,136677,909,0.00075124,1346,0,0.033,0,0.005,2.536,1.606,0.035,0,5.22,0.004,0,0.033,0,97.0238,5321,57.4643,499.617,6,6
cTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1131339,0.934991,1001276,86,909,0.00075124,9098,1913,0.031,0,0.02,2.578,2.569,0.08,0,5.436,0,0,0.074,0.007,90.6627,5558,33.0994,335.233,665,665
dTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,12702,0.0104975,16772920,3680,909,0.00075124,8873,1346,0.032,0,0.005,0.058,0.053,0.062,0,0.344,0,0,0.059,0.005,95.4839,1173,8.27419,72.6553,15,15
reTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,258243,0.213424,749382,66,909,0.00075124,9123,2970,0.038,0,0.012,0.605,0.598,0.008,0,1.342,0,0,0.006,0.007,159.524,670,58.9702,114.855,673,673
rereTOUCH,5,11000,11000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,290215,0.239847,898974,76,909,0.00075124,9123,5576,0.03,0,0.017,0.651,0.65,0.008,0,1.423,0,0.001,0.006,0.004,172.619,362,43.4583,19.1921,673,673
TOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,176828,0.133707,101956000,150359,1004,0.000759168,1260,0,0.031,0,0.006,2.486,1.437,0.034,0,5.114,0.008,0,0.032,0,97.1429,6773,58.5143,554.205,6,6
cTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1470525,1.11193,8945640,94,1004,0.000759168,8139,1758,0.031,0,0.02,3.273,3.26,0.082,0,6.83,0,0,0.075,0.008,91.3295,4109,37.8699,332.331,693,693
dTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,13493,0.0102026,28387002,4159,1004,0.000759168,8590,1260,0.032,0,0.006,0.061,0.054,0.067,0,0.363,0,0,0.065,0.006,95.3846,2385,10.2277,133.345,16,16
reTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,253927,0.192005,910405,74,1004,0.000759168,9119,2971,0.03,0,0.013,0.584,0.576,0.01,0,1.292,0,0,0.008,0.007,156,777,62.3429,118.121,701,701
rereTOUCH,5,11500,11500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,311013,0.235171,1394990,64,1004,0.000759168,9119,4618,0.031,0,0.019,0.697,0.696,0.008,0,1.523,0,0,0.006,0.006,171.429,562,52.9314,23.1508,701,701
TOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,180167,0.125116,113661200,153048,1020,0.000708333,1274,0,0.033,0,0.006,2.686,1.647,0.036,0,5.524,0.006,0,0.034,0,97.2527,7750,58.9341,599.174,6,6
cTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1787120,1.24106,13568135,103,1020,0.000708333,7311,1706,0.039,0,0.022,4.053,4.035,0.086,0,8.421,0,0,0.08,0.009,91.6667,5987,41.6194,428.391,721,721
dTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,14674,0.0101903,34581807,3885,1020,0.000708333,7821,1274,0.034,0,0.006,0.067,0.058,0.072,0,0.389,0,0,0.069,0.009,95.2941,2655,13.4941,149.602,17,17
reTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,321351,0.22316,1383987,78,1020,0.000708333,8758,3529,0.031,0,0.014,0.748,0.743,0.009,0,1.62,0,0,0.007,0.007,154.945,586,64.3571,108.872,729,729
rereTOUCH,5,12000,12000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,560942,0.389543,1882274,40,1020,0.000708333,8758,5011,0.035,0,0.019,1.25,1.247,0.01,0,2.643,0,0,0.009,0.006,172.527,926,56.2143,69.4182,729,729
TOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,181243,0.115996,120002300,154082,1026,0.00065664,1316,0,0.032,0,0.006,2.633,1.511,0.037,0,5.421,0.008,0.001,0.036,0,96.2963,7705,59.1746,596.702,8,8
cTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1642923,1.05147,6116428,74,1026,0.00065664,8814,1655,0.037,0,0.026,3.764,3.751,0.09,0,7.856,0,0,0.084,0.009,91.2929,7625,38.3404,418.642,759,759
dTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,15129,0.00968256,28857570,3739,1026,0.00065664,8796,1316,0.038,0,0.006,0.069,0.06,0.073,0,0.404,0,0,0.069,0.009,93.9655,2038,12.8563,118.967,22,22
reTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,331902,0.212417,1397441,78,1026,0.00065664,9100,3523,0.033,0,0.014,0.774,0.769,0.009,0,1.677,0,0,0.007,0.007,157.672,678,65.4868,112.721,757,757
rereTOUCH,5,12500,12500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,512522,0.328014,1885013,43,1026,0.00065664,9100,5162,0.039,0,0.021,1.173,1.169,0.009,0,2.504,0,0,0.007,0.007,170.899,769,56.8148,48.4664,757,757
TOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,185002,0.109469,130397900,156730,1044,0.000617751,1496,0,0.034,0,0.006,2.866,1.744,0.043,0,5.901,0.008,0,0.041,0,96.4467,8297,58.3959,620.812,8,8
cTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2010067,1.18939,16851977,57,1044,0.000617751,8323,1857,0.035,0,0.025,4.574,4.561,0.098,0,9.488,0,0,0.091,0.011,89.8219,7080,40.2545,408.963,787,787
dTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,15660,0.00926627,34787228,3662,1044,0.000617751,8958,1496,0.036,0,0.007,0.071,0.062,0.077,0,0.419,0.002,0,0.072,0.008,93.6111,2639,13.2639,145.809,24,24
reTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,301335,0.178305,1414286,74,1044,0.000617751,9629,3375,0.036,0,0.015,0.704,0.698,0.009,0,1.546,0,0,0.007,0.009,157.36,720,65.9695,112.862,789,789
rereTOUCH,5,13000,13000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,454523,0.268949,2166160,52,1044,0.000617751,9629,5442,0.034,0,0.021,1.015,1.008,0.009,0,2.176,0.002,0,0.007,0.007,173.096,754,55.4772,56.7851,789,789
TOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,193588,0.106221,140864400,161212,1097,0.00060192,1504,0,0.036,0,0.006,2.81,1.618,0.041,0,5.789,0.008,0,0.039,0,96.5517,8729,59.0936,641.655,8,8
cTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2126947,1.16705,17796331,76,1097,0.00060192,8769,1870,0.038,0,0.031,4.823,4.809,0.101,0,10.009,0,0,0.095,0.01,86.9779,7390,40.199,419.547,815,815
dTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,17810,0.00977229,50774296,3982,1097,0.00060192,8770,1504,0.039,0,0.007,0.078,0.068,0.081,0,0.444,0,0,0.076,0.01,94.6667,4074,14.5973,211.408,21,21
reTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,460003,0.252402,1700757,76,1097,0.00060192,9731,3362,0.041,0,0.015,1.058,1.048,0.012,0,2.277,0,0,0.009,0.01,156.158,683,68.5074,117.054,813,813
rereTOUCH,5,13500,13500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,588727,0.323033,1898484,59,1097,0.00060192,9731,5287,0.04,0,0.022,1.359,1.357,0.01,0,2.88,0,0,0.007,0.007,170.443,645,59.0246,48.7827,813,813
TOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,216202,0.110307,152897100,180461,1235,0.000630102,1492,0,0.041,0,0.007,3.078,1.815,0.047,0,6.349,0.008,0,0.045,0,96.6981,9205,59,663.552,8,8
cTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2658887,1.35658,16174202,94,1235,0.000630102,9613,1508,0.038,0,0.026,5.985,5.969,0.101,0,12.322,0.002,0,0.094,0.01,91.7453,7951,39.809,471.078,849,849
dTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,19530,0.00996429,40514388,4519,1235,0.000630102,9734,1492,0.036,0,0.007,0.084,0.075,0.084,0,0.46,0,0,0.08,0.009,93.4509,2684,11.7632,137.642,27,27
reTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,487622,0.248787,1656617,95,1235,0.000630102,10808,3594,0.042,0,0.016,1.12,1.109,0.011,0,2.4,0,0,0.009,0.009,155.189,840,64.1415,121.969,849,849
rereTOUCH,5,14000,14000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,675409,0.344596,1884245,80,1235,0.000630102,10808,5157,0.038,0,0.023,1.519,1.516,0.012,0,3.201,0,0,0.01,0.007,171.698,362,56.7689,-nan,849,849
TOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,222568,0.105859,166284700,185714,1283,0.000610226,1437,0,0.04,0,0.007,3.218,1.905,0.047,0,6.626,0.006,0,0.044,0,96.8182,9775,59.3773,685.863,8,8
cTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2249219,1.06978,12841265,122,1283,0.000610226,9198,1880,0.044,0,0.028,5.145,5.129,0.109,0,10.678,0.002,0,0.102,0.011,90.1826,8309,40.9178,458.569,877,877
dTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,20334,0.00967134,50543475,4773,1283,0.000610226,9709,1437,0.037,0,0.008,0.085,0.075,0.092,0,0.488,0,0,0.088,0.01,95.8838,3273,12.661,164.642,18,18
reTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,530856,0.252488,1744341,124,1283,0.000610226,11254,3577,0.047,0,0.016,1.252,1.24,0.013,0,2.678,0,0,0.01,0.009,155.909,840,64.4045,125.757,881,881
rereTOUCH,5,14500,14500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,699612,0.332752,1965388,83,1283,0.000610226,11254,5321,0.041,0,0.025,1.692,1.685,0.012,0,3.56,0.002,0,0.009,0.008,171.818,375,56.4773,18.6366,881,881
TOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,228966,0.101763,184073300,190952,1332,0.000592,1255,0,0.04,0,0.008,3.721,2.232,0.05,0,7.64,0.01,0,0.047,0,98.2301,10732,60.8186,738.044,5,5
cTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2425892,1.07817,8446787,131,1332,0.000592,10714,1822,0.044,0,0.026,5.806,5.789,0.116,0,12.011,0,0,0.108,0.012,91.17,12129,38.5519,589.844,907,907
dTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,21898,0.00973244,44130234,4663,1332,0.000592,10733,1255,0.057,0,0.008,0.093,0.084,0.1,0,0.556,0,0,0.095,0.009,93.9252,2717,10.9136,134.147,27,27
reTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,516367,0.229496,1760733,136,1332,0.000592,11770,3517,0.042,0,0.017,1.199,1.19,0.012,0,2.566,0.002,0,0.009,0.01,158.407,854,65.1018,132.374,905,905
rereTOUCH,5,15000,15000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,672474,0.298877,1952999,120,1332,0.000592,11770,5295,0.045,0,0.025,1.58,1.577,0.013,0,3.344,0,0,0.01,0.008,170.796,391,57.2345,18.4951,905,905
